step,price,capital,cash,drawdown,realized_pnl,unrealized_pnl,reward,weights,forced_exit,exit_reason
1677,83124.953125,9998.353781841306,8352.547074823762,0.0001646218158693955,0.0,-0.8229033535086956,-0.00022228059659139363,[np.float64(0.16460776873154911)],False,
1678,83093.6875,9996.254670965225,6871.360085821117,0.0003745329034774841,0.0,-2.181790846779077,-0.01425248654975045,[np.float64(0.31260653994946414)],False,
1679,83651.1484375,10015.795555349481,5446.808505915742,0.0,0.0,18.07101336751479,0.03622745770947972,[np.float64(0.4561781462275778)],False,
1680,83680.1171875,10015.90820839467,3976.099523696922,0.0,0.0,18.918653410314523,0.0272259562845681,[np.float64(0.6030215691908579)],False,
1681,83444.8828125,9997.31251694306,2357.7877782090036,0.001856615602369874,0.0,1.1317134557007533,-0.004358255055115126,[np.float64(0.764157839998188)],False,
1682,83919.6796875,10039.034851074484,610.3291593242541,0.0,0.0,43.72734025023664,0.041838657039138735,[np.float64(0.9392043987914904)],False,
1683,83785.578125,10023.60515238156,247.19566322953898,0.0015369703285044848,0.0,28.479117567354162,0.02070633322956044,[np.float64(0.9753386471761804)],False,
1684,83577.140625,9999.078190802282,41.33409833579091,0.003980129650404183,0.0,4.0550353308506475,-0.0016195971929376962,[np.float64(0.9958662091097745)],False,
1685,83286.6328125,9964.424523201133,-7.105427357601002e-15,0.007432022000139397,0.0,-30.57797554949176,-0.025795026517879415,[np.float64(1.0)],False,
1686,83157.15625,9948.933928960647,-7.105427357601002e-15,0.008975058205340714,0.0,-46.06856978997775,-0.032820774866745006,[np.float64(1.0)],False,
1687,83292.6015625,9965.138625294883,-7.105427357601002e-15,0.0073608894555926285,0.0,-29.863873455741004,-0.01984541001636174,[np.float64(1.0)],False,
1688,83151.9921875,9948.316099793146,-7.105427357601002e-15,0.009036600891133303,0.0,-46.68639895747677,-0.028047050033308117,[np.float64(1.0)],False,
1689,82973.3515625,9926.943510165262,-7.105427357601002e-15,0.011165549534597492,0.0,-68.05898858536266,-0.036680991983242706,[np.float64(1.0)],False,
1690,83426.8671875,9981.202183649857,-7.105427357601002e-15,0.005760779624989291,0.0,-13.800315100766511,-0.007088018992110584,[np.float64(1.0)],False,
1691,83191.671875,9953.063383214823,-7.105427357601002e-15,0.00856371843857674,0.0,-41.93911553580125,-0.020183709703786676,[np.float64(1.0)],False,
1692,82975.859375,9927.24354520727,-7.105427357601002e-15,0.011135662693236856,0.0,-67.7589535433548,-0.028983556917530403,[np.float64(1.0)],False,
1693,82517.9921875,9872.46425017003,-7.105427357601002e-15,0.016592292324458566,0.0,-122.53824858059384,-0.047430079276606585,[np.float64(1.0)],False,
1694,81777.1484375,9783.829599193332,-7.105427357601002e-15,0.02542129354734112,0.0,-211.1728995572912,-0.07331358000791155,[np.float64(1.0)],False,
1695,82009.5,9811.62817297637,-7.105427357601002e-15,0.02265224510838055,0.0,-183.3743257742529,-0.057816670976645,[np.float64(1.0)],False,
1696,81044.71875,9686.507830286118,9686.507830286118,0.03511562874499183,-303.6489917109866,0.0,-0.09198318996746556,[np.float64(0.0)],True,stop_loss
1697,80876.359375,9684.68092597493,7858.233226711328,0.035297608819599605,-303.6489917109866,-0.9132238496316881,-0.08501811639478829,[np.float64(0.18859141702489687)],False,
1698,80064.0,9664.52981045322,6051.444787395073,0.03730488499909744,-303.6489917109866,-20.161396623057446,-0.08759817949127037,[np.float64(0.3738500572630249)],False,
1699,80820.046875,9697.045104460845,4447.060579233705,0.03406599854337946,-303.6489917109866,13.155688593044234,-0.07417098685667996,[np.float64(0.5414004440189762)],False,
1700,80211.3984375,9655.96387035153,2901.8252677399914,0.03815814830864481,-303.6489917109866,-27.153313976294772,-0.08320697742014786,[np.float64(0.6994784459943977)],False,
1701,80379.046875,9668.730631455655,1550.867157672353,0.03688643630709132,-303.6489917109866,-13.711411387876696,-0.07590579564626515,[np.float64(0.8395997140899906)],False,
1702,80819.9921875,9712.098396320513,384.58680822482097,0.03256652253966222,-303.6489917109866,30.239202227329088,-0.06217616660021777,[np.float64(0.9604012652538071)],False,
1703,81395.5390625,9778.28128746764,142.88867340517166,0.025973967365890315,-303.6489917109866,96.54288204752949,-0.044418977168296674,[np.float64(0.9853871381683093)],False,
