step,capital
0,9998.353781841306
1,9996.254670965225
2,10015.795555349481
3,10015.90820839467
4,9997.31251694306
5,10039.034851074484
6,10023.60515238156
7,9999.078190802282
8,9964.424523201133
9,9948.933928960647
10,9965.138625294883
11,9948.316099793146
12,9926.943510165262
13,9981.202183649857
14,9953.063383214823
15,9927.24354520727
16,9872.46425017003
17,9783.829599193332
18,9811.62817297637
19,9686.507830286118
20,9684.68092597493
21,9664.52981045322
22,9697.045104460845
23,9655.96387035153
24,9668.730631455655
25,9712.098396320513
26,9778.28128746764
27,9745.021502287718
28,9791.57841520728
29,9803.563976411673
30,9878.517377525359
31,9837.886606613985
32,9845.020690460078
33,9868.303839778591
34,9855.825528407218
35,9871.774678097609
36,9922.542962444275
37,9944.53557561118
38,9976.458277857371
39,10001.798776444486
40,10011.928592153328
41,10009.926706781154
42,10006.072174069826
43,10061.575333341969
44,10064.037923278862
45,10021.936599935416
46,10046.331719391996
47,10044.367005556129
48,9993.666808648537
49,10003.002215580507
50,10030.594519337776
51,9976.560712558465
52,10013.854080900668
53,10020.590905527288
54,10044.83660650131
55,10037.000952785571
56,10032.793105581122
57,10010.185439524581
58,10000.328460001323
59,9958.042101372412
60,9965.650379136432
61,9974.630337131633
62,9968.124600717169
63,9990.87982912605
64,9994.774918388748
65,10033.200526163997
66,9994.206942542007
67,10019.660984288017
68,10021.66653298868
69,10028.71611555705
70,10005.081081424787
71,10014.190968535255
72,10024.803393057282
73,10024.733788174102
74,10024.011753519258
75,10018.759833067126
76,10008.672693396824
77,9963.031379398682
78,9974.522681578983
79,10018.035942282064
80,10027.13840487166
81,10025.516147061035
82,10005.640704685546
83,10011.100511722107
84,10010.435089038916
85,9966.323226340495
86,9938.995421139307
87,9779.891794137706
88,9777.936304529092
89,9772.2041314848
90,9807.03184325799
91,9801.377402016868
92,9828.940356948026
93,9861.69241252587
94,9836.840073425705
95,9765.94094436871
96,9779.868280404266
97,9726.929896783853
98,9638.213833120291
99,9636.286672023525
100,9645.575023367757
101,9651.958233889987
102,9648.546942802417
103,9689.579863980603
104,9682.618336937114
105,9625.236174842972
106,9636.92104596626
107,9677.098872805558
108,9674.702370513394
109,9688.26717057708
110,9651.215019622807
111,9670.945226678226
112,9617.361823785594
113,9614.047974070154
114,9601.269342557576
115,9672.836916483027
116,9663.317853773267
117,9750.005375908962
118,9774.860734163332
119,9772.906250515287
120,9758.728390702207
121,9762.517554859915
122,9759.40828598723
123,9752.706521066886
124,9727.191255910942
125,9644.603285652527
126,9642.674846984566
127,9635.65512675437
128,9626.38018910886
129,9625.969833368936
130,9566.293033423228
131,9564.380252892157
132,9565.170779115113
133,9543.004014771413
134,9539.653979851018
135,9515.765689827778
136,9495.43401322078
137,9366.450679394664
138,9364.577857347274
139,9357.109333859567
140,9366.307056071251
141,9338.011593735197
142,9374.904681284332
143,9423.883532438103
144,9393.292545147418
145,9394.778135004737
146,9432.873989539701
147,9469.427012946506
148,9515.559899665608
149,9456.109473527207
150,9487.043014048086
151,9506.306490476081
152,9496.65507557523
153,9529.754840439531
154,9524.947468083672
155,9523.802642666835
156,9549.333143857157
157,9562.425295772515
158,9555.560815245779
159,9593.355138153787
160,9591.4369465542
161,9597.387308693857
162,9605.807650434246
163,9632.219192504035
164,9615.830897232474
165,9576.828304101755
166,9724.144721205197
167,9722.20037822521
168,9718.448973593455
169,9729.351803144531
170,9763.029746496226
171,9823.393873292724
172,9729.70724896652
173,9712.772130366793
174,9735.117225801605
175,9715.380796099751
176,9692.052148848958
177,9708.170733865605
178,9700.479058208537
179,9706.938863936153
180,9754.972954241246
181,9713.826377731095
182,9634.251468543645
183,9671.396677018962
184,9654.870708905128
185,9672.713381606396
186,9747.146957042374
187,9579.728410597256
188,9469.609511554401
189,9467.716062895945
190,9465.08199209621
191,9468.336576994832
192,9490.426013488039
193,9472.352957383227
194,9448.917727296755
195,9458.13495278674
196,9489.991670354495
197,9520.087587278962
198,9510.017597351867
199,9483.802986877781
200,9507.473341315226
201,9485.790138575365
202,9455.508227761324
203,9426.083468032732
204,9435.55511912638
205,9448.544862187937
206,9451.48479390476
207,9438.273086437248
208,9373.303315217436
209,9425.8281650994
210,9460.037003506546
211,9384.252389471672
212,9443.825705904801
213,9435.756027620308
214,9444.464401902964
215,9428.147824741081
216,9457.327809492357
217,9477.294078072318
218,9453.867621282525
219,9443.019439940086
220,9456.209214165903
221,9441.524470186141
222,9454.268560940713
223,9461.88027313861
224,9474.306770553434
225,9469.35424457866
226,9470.761481365824
227,9463.899008704235
228,9457.979665435538
229,9473.476816687687
230,9479.497052868182
231,9459.915932012389
232,9459.145636564053
233,9451.949778628697
234,9433.860118208177
235,9445.299619746716
236,9448.882634110043
237,9459.868556210327
238,9459.90364939704
239,9452.318257089177
240,9426.837094217377
241,9434.268953833374
242,9428.71282504715
243,9415.147553723511
244,9433.83467564781
245,9440.635735232652
246,9459.301801244923
247,9458.24725098422
248,9444.27840801339
249,9458.888578971386
250,9460.25194927516
251,9464.471904977312
252,9472.029222735806
253,9469.619198138338
254,9484.927723511912
255,9509.410485221744
256,9514.491978657685
257,9555.857195165137
258,9534.089768777169
259,9566.616766211127
260,9573.421335114643
261,9547.32955079405
262,9542.290169182164
263,9546.603121829105
264,9556.870510931456
265,9565.55958396142
266,9585.910122935882
267,9666.909584516201
268,9660.086591689664
269,9608.575057574019
270,9644.523640712428
271,9707.68055407881
272,9705.739503109451
273,9705.093413790688
274,9712.69867295833
275,9694.777100797315
276,9741.211934143665
277,9713.060751660332
278,9784.105574697653
279,9771.652750778752
280,9731.377824874377
281,9773.317306101246
282,9802.004767914419
283,9835.410814173028
284,9833.444223534972
285,9840.511401489428
286,9838.65505338844
287,9820.512084966444
288,9783.818880073553
289,9813.672918418857
290,9742.118954249565
291,9746.631217442115
292,9757.97496878539
293,9691.279178536792
294,9689.341407022883
295,9679.948510086062
296,9679.189726431734
297,9684.562437684564
298,9671.757753459251
299,9660.84032428437
300,9691.908238388363
301,9748.559593058202
302,9738.331106666574
303,9765.187650626563
304,9733.176696971355
305,9790.220111602765
306,9838.05666602303
307,9810.334795956322
308,9812.350106404663
309,9828.542444772973
310,9815.658603496851
311,9848.543615106475
312,9818.785478156953
313,9807.164262057739
314,9775.726990796187
315,9767.695437284987
316,9796.658102909361
317,9817.227716527905
318,9760.065548767823
319,9740.942802312584
320,9760.309167318554
321,9781.944066356064
322,9825.390247754553
323,9851.251361077148
324,9831.051977800935
325,9828.846313072809
326,9858.853307681682
327,9830.51933509145
328,9814.671904707151
329,9706.049465732774
330,9698.430055432846
331,9696.12572082575
332,9669.46564343893
333,9675.72463186775
334,9634.20731562541
335,9675.411158535448
336,9755.080536917916
337,9736.040743015792
338,9704.72659080676
339,9713.633948641917
340,9755.671683006965
341,9766.13069017778
342,9788.095653058217
343,9798.690003868327
344,9782.084649103976
345,9758.96097003422
346,9763.203774829928
347,9768.491781794903
348,9772.384439497982
349,9770.232039040806
350,9745.646648666663
351,9717.473342074047
352,9697.078365409434
353,9654.917511991864
354,9757.01726073699
355,9720.887494523362
356,9705.371001166759
357,9714.06704828766
358,9746.868234159398
359,9730.537059412716
