step,price,realized_pnl,cumulative_realized_pnl,forced_exit,exit_reason
58,97690.3671875,0.0,0.0,False,
59,97789.3203125,0.0019206423150208193,0.0019206423150208193,False,
60,97889.390625,0.0,0.0019206423150208193,False,
61,97888.1171875,-0.883854430576141,-0.8819337882611201,False,
62,97973.046875,0.0,-0.8819337882611201,False,
63,98035.0390625,-0.13536575515426985,-1.01729954341539,False,
64,97657.9375,-1.608315026328385,-2.625614569743775,False,
65,97704.6015625,0.0,-2.625614569743775,False,
66,98016.2578125,0.9264171843900284,-1.6991973853537465,False,
67,97961.5625,0.0,-1.6991973853537465,False,
68,98166.2578125,0.48854624582177975,-1.2106511395319668,False,
69,98599.0234375,0.0,-1.2106511395319668,False,
70,98362.4296875,0.47963851090034226,-0.7310126286316245,False,
71,98417.25,0.22730695909023257,-0.503705669541392,False,
72,98220.5,-0.00889556516752843,-0.5126012347089204,False,
74,98123.53125,0.0,-0.5126012347089204,False,
75,98227.4765625,0.0,-0.5126012347089204,False,
77,98357.4609375,0.13175565966034336,-0.380845575048577,False,
78,98358.9765625,0.0,-0.380845575048577,False,
79,98451.46875,0.4567058498215719,0.0758602747729949,False,
80,98268.7734375,-0.18269593853090493,-0.10683566375791004,False,
83,97737.4765625,-0.7965320880719462,-0.9033677518298562,False,
84,97641.6328125,0.0,-0.9033677518298562,False,
85,97770.0078125,0.12689556247631928,-0.7764721893535369,False,
90,97731.078125,0.0,-0.7764721893535369,False,
91,97918.90625,0.19496858126856975,-0.5815036080849671,False,
92,98079.6328125,0.5025665191047805,-0.0789370889801867,False,
95,98695.2109375,0.0,-0.0789370889801867,False,
96,98363.609375,-1.2421473076044527,-1.3210843965846393,False,
101,99466.09375,0.0,-1.3210843965846393,False,
102,99600.0,0.06431864782219332,-1.256765748762446,False,
103,99512.2109375,0.0,-1.256765748762446,False,
104,99318.703125,-1.8221255303009882,-3.078891279063434,False,
108,99259.9921875,0.0,-3.078891279063434,False,
109,99157.1171875,-0.20607472670071258,-3.2849660057641468,False,
110,99492.5078125,0.0,-3.2849660057641468,False,
111,100737.03125,23.117534525377252,19.832568519613105,True,take_profit
113,102158.671875,0.0,19.832568519613105,False,
114,101831.953125,0.0,19.832568519613105,False,
115,101738.796875,-3.3394393418260115,16.493129177787093,False,
116,101817.21875,-1.1767505420242124,15.31637863576288,False,
117,102127.3828125,0.0,15.31637863576288,False,
118,101611.921875,-4.124915414522942,11.191463221239939,False,
119,102011.9765625,0.0,11.191463221239939,False,
120,102235.6015625,0.0,11.191463221239939,False,
121,102042.4609375,0.0,11.191463221239939,False,
122,101915.65625,0.0,11.191463221239939,False,
123,101677.65625,0.0,11.191463221239939,False,
124,101708.078125,0.0,11.191463221239939,False,
125,101667.0234375,0.0,11.191463221239939,False,
126,101743.46875,0.0,11.191463221239939,False,
127,101820.53125,0.0,11.191463221239939,False,
128,101664.8125,0.0,11.191463221239939,False,
132,100830.859375,-109.14146918860217,-97.95000596736223,True,stop_loss
133,100750.890625,0.0,-97.95000596736223,False,
134,100636.796875,0.0,-97.95000596736223,False,
135,99979.6875,-4.234158532637494,-102.18416449999972,True,stop_loss
139,96750.859375,0.0,-102.18416449999972,False,
140,96451.9765625,0.0,-102.18416449999972,False,
