step,raw_action,target_weight,position_weight,risk_multiplier,forced_exit,exit_reason
49,-0.2489216923713684,0.0,0.0,1.0,False,
50,-0.12024299055337906,0.0,0.0,1.0,False,
51,-0.14336106181144714,0.0,0.0,1.0,False,
52,-0.15975616872310638,0.0,0.0,1.0,False,
53,0.0029383846558630466,0.0014691923279315233,0.0014691923279315233,1.0,False,
54,-0.08315718919038773,0.0,0.0,1.0,False,
55,0.014493418857455254,0.007246709428727627,0.007246709428727627,1.0,False,
56,0.05882643908262253,0.029413219541311264,0.029413219541311264,1.0,False,
57,-0.006374218966811895,0.026212275312249504,0.026212275312249504,1.0,False,
58,-0.05131121724843979,0.003637544112152776,0.003637544112152776,1.0,False,
59,0.04232997074723244,0.024802622560388343,0.024802622560388343,1.0,False,
60,-0.025954660028219223,0.011815241689199663,0.011815241689199663,1.0,False,
61,0.020653264597058296,0.022142027573933874,0.022142027573933874,1.0,False,
62,0.009066693484783173,0.02667044205252031,0.02667044205252031,1.0,False,
63,-0.20875777304172516,0.0,0.0,1.0,False,
64,0.01213156059384346,0.00606578029692173,0.00606578029692173,1.0,False,
65,0.013018248602747917,0.006509124301373959,0.006509124301373959,1.0,False,
66,-0.16122938692569733,0.0,0.0,1.0,False,
67,-0.13845379650592804,0.0,0.0,1.0,False,
68,-0.5610461831092834,0.0,0.0,1.0,False,
69,-0.187704935669899,0.0,0.0,1.0,False,
70,-0.366985023021698,0.0,0.0,1.0,False,
71,-0.2667384445667267,0.0,0.0,1.0,False,
72,-0.30756551027297974,0.0,0.0,1.0,False,
73,-0.15881194174289703,0.0,0.0,1.0,False,
74,-0.09221543371677399,0.0,0.0,1.0,False,
75,-0.5472422242164612,0.0,0.0,1.0,False,
76,-0.2521950304508209,0.0,0.0,1.0,False,
77,0.03189030662178993,0.015945153310894966,0.015945153310894966,1.0,False,
78,-0.3714824914932251,0.0,0.0,1.0,False,
79,-0.28914985060691833,0.0,0.0,1.0,False,
80,-0.29456788301467896,0.0,0.0,1.0,False,
81,-0.21409499645233154,0.0,0.0,1.0,False,
82,0.019488895311951637,0.009744447655975819,0.009744447655975819,1.0,False,
83,-0.00668267672881484,0.0,0.0,1.0,False,
84,-0.49235913157463074,0.0,0.0,1.0,False,
85,-0.4002006947994232,0.0,0.0,1.0,False,
86,-0.6401329636573792,0.0,0.0,1.0,False,
87,-0.2498844861984253,0.0,0.0,1.0,False,
88,0.3059098720550537,0.15295493602752686,0.15295493602752686,1.0,False,
89,-0.4017527997493744,0.0,0.0,1.0,False,
90,0.22785232961177826,0.11392616480588913,0.11392616480588913,1.0,False,
91,-0.10614924132823944,0.06080758044716664,0.06080758044716664,1.0,False,
92,0.14774169027805328,0.13468166407879795,0.13468166407879795,1.0,False,
93,0.3584311008453369,0.31387027633641396,0.31387027633641396,1.0,False,
94,0.2016371786594391,0.41465557640164613,0.41465557640164613,1.0,False,
95,-0.1840570569038391,0.32261849872769244,0.32261849872769244,1.0,False,
96,-0.3511776924133301,0.14705949574876043,0.14705949574876043,1.0,False,
97,0.2734418213367462,0.2838061183899142,0.2838061183899142,1.0,False,
98,-0.0543670654296875,0.2565930075321585,0.2565930075321585,1.0,False,
99,0.17138293385505676,0.3422917354052895,0.0,1.0,True,take_profit
100,-0.478852778673172,0.0,0.0,1.0,False,
101,-0.052004002034664154,0.0,0.0,1.0,False,
102,-0.3740237057209015,0.0,0.0,1.0,False,
103,-0.014878122135996819,0.0,0.0,1.0,False,
104,-0.164123073220253,0.0,0.0,1.0,False,
105,-0.31971970200538635,0.0,0.0,1.0,False,
106,-0.3751675486564636,0.0,0.0,1.0,False,
107,-0.183144673705101,0.0,0.0,1.0,False,
108,-0.45192572474479675,0.0,0.0,1.0,False,
109,-0.34604793787002563,0.0,0.0,1.0,False,
110,-0.3606325685977936,0.0,0.0,1.0,False,
111,-0.6668545007705688,0.0,0.0,1.0,False,
112,-0.668353796005249,0.0,0.0,1.0,False,
113,-0.2977721691131592,0.0,0.0,1.0,False,
114,-0.2195943295955658,0.0,0.0,1.0,False,
115,-0.3404152989387512,0.0,0.0,1.0,False,
116,-0.3652524948120117,0.0,0.0,1.0,False,
117,-0.24827316403388977,0.0,0.0,1.0,False,
118,-0.18004873394966125,0.0,0.0,1.0,False,
119,-0.319324254989624,0.0,0.0,1.0,False,
120,-0.03201494365930557,0.0,0.0,1.0,False,
121,-0.24674463272094727,0.0,0.0,1.0,False,
122,-0.17429538071155548,0.0,0.0,1.0,False,
123,-0.14865288138389587,0.0,0.0,1.0,False,
124,-0.423736035823822,0.0,0.0,1.0,False,
125,-0.28170111775398254,0.0,0.0,1.0,False,
126,-0.6039524674415588,0.0,0.0,1.0,False,
127,-0.36539196968078613,0.0,0.0,1.0,False,
128,-0.35864269733428955,0.0,0.0,1.0,False,
129,-0.23359856009483337,0.0,0.0,1.0,False,
130,-0.5600073933601379,0.0,0.0,1.0,False,
131,-0.3066777288913727,0.0,0.0,1.0,False,
132,-0.2903265953063965,0.0,0.0,1.0,False,
133,-0.41940802335739136,0.0,0.0,1.0,False,
134,-0.43968987464904785,0.0,0.0,1.0,False,
135,-0.5657884478569031,0.0,0.0,1.0,False,
136,-0.39725834131240845,0.0,0.0,1.0,False,
137,-0.9496504664421082,0.0,0.0,1.0,False,
138,-0.5603430271148682,0.0,0.0,1.0,False,
139,-0.13277918100357056,0.0,0.0,1.0,False,
140,-0.7732774019241333,0.0,0.0,1.0,False,
141,-0.09963326156139374,0.0,0.0,1.0,False,
142,0.43706533312797546,0.21853266656398773,0.2,1.0,False,
143,1.0,0.6999400279886048,0.39994002798860484,1.0,False,
144,0.4081018269062042,0.6039710650985546,0.5999201516454524,1.0,False,
145,0.8597238063812256,1.0,0.7999402114632459,1.0,False,
146,1.0,1.0,0.9999999887632625,1.0,False,
147,1.0,1.0,1.0,1.0,False,
148,1.0,1.0,1.0,1.0,False,
149,1.0,1.0,1.0,1.0,False,
150,1.0,1.0,1.0,1.0,False,
151,1.0,1.0,0.0,1.0,True,stop_loss
152,1.0,0.5,0.2,1.0,False,
153,1.0,0.6999400279886048,0.3999400279886048,1.0,False,
154,1.0,0.8999200902441604,0.5999200902441604,1.0,False,
155,1.0,1.0,0.799940226966021,1.0,False,
156,1.0,1.0,0.9999998396553438,1.0,False,
157,1.0,1.0,1.0,1.0,False,
158,1.0,1.0,1.0,1.0,False,
159,1.0,1.0,1.0,1.0,False,
160,1.0,1.0,1.0,1.0,False,
161,1.0,1.0,1.0,1.0,False,
162,1.0,1.0,0.0,1.0,True,stop_loss
163,1.0,0.5,0.2,1.0,False,
164,1.0,0.6999400279886049,0.3923605531909405,0.9810484716026466,False,
