step,capital
49,10000.0
50,10000.0
51,10000.0
52,10000.0
53,10000.0
54,10000.0
55,10000.0
56,9999.705941300888
57,9998.611595095994
58,9997.710494961066
59,9997.535820495388
60,9997.659507231107
61,9997.554752674585
62,9997.7467715744
63,9997.665337122424
64,9997.665337122424
65,9997.665337122424
66,9997.665337122424
67,9997.665337122424
68,9997.665337122424
69,9997.665337122424
70,9997.665337122424
71,9997.665337122424
72,9997.665337122424
73,9997.665337122424
74,9997.665337122424
75,9997.665337122424
76,9997.665337122424
77,9997.505962649533
78,9997.349120633298
79,9997.349120633298
80,9997.349120633298
81,9997.349120633298
82,9997.349120633298
83,9997.349120633298
84,9997.349120633298
85,9997.349120633298
86,9997.349120633298
87,9997.349120633298
88,9995.820358833033
89,9994.388856399886
90,9993.25051852124
91,9994.905419832498
92,9995.165790884306
93,9996.067474206702
94,10002.112789723615
95,10009.552914738517
96,9996.954169973644
97,9993.397925233598
98,10008.77009652662
99,10007.65630277102
100,10007.65630277102
101,10007.65630277102
102,10007.65630277102
103,10007.65630277102
104,10007.65630277102
105,10007.65630277102
106,10007.65630277102
107,10007.65630277102
108,10007.65630277102
109,10007.65630277102
110,10007.65630277102
111,10007.65630277102
112,10007.65630277102
113,10007.65630277102
114,10007.65630277102
115,10007.65630277102
116,10007.65630277102
117,10007.65630277102
118,10007.65630277102
119,10007.65630277102
120,10007.65630277102
121,10007.65630277102
122,10007.65630277102
123,10007.65630277102
124,10007.65630277102
125,10007.65630277102
126,10007.65630277102
127,10007.65630277102
128,10007.65630277102
129,10007.65630277102
130,10007.65630277102
131,10007.65630277102
132,10007.65630277102
133,10007.65630277102
134,10007.65630277102
135,10007.65630277102
136,10007.65630277102
137,10007.65630277102
138,10007.65630277102
139,10007.65630277102
140,10007.65630277102
141,10007.65630277102
142,10005.655271643214
143,10017.402755724455
144,10006.762954256485
145,10024.201710188723
146,9992.407162449672
147,9989.416073783195
148,9953.023555173779
149,9927.204974037075
150,9949.600679939775
151,9815.248724306066
152,9813.286165078383
153,9817.253288133637
154,9794.282899297306
155,9824.853530444567
156,9755.226515576163
157,9729.907709799107
158,9780.767226406226
159,9770.92409504781
160,9792.023500412663
161,9719.63919366399
162,9632.371277597917
163,9630.445284720272
164,9628.618846098365
165,9616.15420036668
166,9643.651995705064
167,9707.841404369961
168,9684.541599908367
169,9692.15057912172
170,9676.718518664846
171,9655.31584873379
172,9579.707669540268
173,9608.703585420593
174,9609.566750773822
175,9578.527422425428
176,9493.525955649084
177,9478.433859401166
178,9517.362874068862
179,9511.84810978152
180,9512.13275303626
181,9506.048935641107
182,9378.040608668824
183,9378.040608668824
184,9377.615159050769
185,9375.77140341166
186,9335.495131549518
187,9335.495131549518
188,9335.495131549518
189,9333.79747489533
190,9336.359354347358
191,9336.432845567993
192,9338.08242307952
193,9340.291248040618
194,9338.450922697299
195,9341.761145167944
196,9353.07748361566
197,9359.738711403847
198,9364.47977192613
199,9374.320897598427
200,9386.686086042211
201,9399.643507420047
202,9409.181748723378
203,9442.367441957933
204,9431.017900344084
205,9426.79018742109
206,9377.794199516387
207,9400.444407847826
208,9389.307257291895
209,9388.56717039429
210,9388.56717039429
211,9388.56717039429
212,9388.56717039429
213,9388.56717039429
214,9388.56717039429
215,9388.163088121446
216,9386.86824566152
217,9384.413158831643
218,9380.652877428205
219,9380.140675806633
220,9373.905786858255
221,9369.954698030275
222,9374.317239802234
223,9372.298746227358
224,9371.429336730163
225,9370.591660515101
226,9370.591660515101
227,9370.591660515101
228,9370.026211120983
229,9369.329819453267
230,9368.578365567744
231,9368.018225065307
232,9362.239301855217
233,9361.29598166354
234,9347.612462186666
235,9353.450134174458
236,9349.63336147484
237,9366.347704397063
238,9378.47737862865
239,9371.389272992623
240,9369.6545154757
241,9369.011696374824
242,9369.011696374824
243,9369.011696374824
244,9368.588767498231
245,9368.01245832727
246,9368.01245832727
247,9368.01245832727
248,9367.69316721938
249,9366.853917348208
250,9366.853917348208
251,9365.294229639529
252,9367.710980189893
253,9367.710980189893
254,9366.330904146056
255,9366.605229584133
256,9374.090577094204
257,9371.820886924332
258,9371.52045380541
259,9370.757142894907
260,9370.757142894907
261,9370.757142894907
262,9370.757142894907
263,9370.658068146078
264,9371.172103147295
265,9371.172103147295
266,9371.172103147295
267,9371.172103147295
268,9371.172103147295
269,9371.172103147295
270,9371.172103147295
271,9370.613010958015
272,9370.082145371127
273,9368.26220303933
274,9367.083951976001
275,9355.247243420925
276,9353.376661500839
277,9350.405057831063
278,9360.669917242118
279,9377.09135561822
280,9381.41713631441
281,9380.694541212146
282,9380.745504360195
283,9379.6054866562
284,9383.978009292417
285,9436.80333242011
286,9435.058287079919
287,9437.26323830396
288,9440.450548500918
289,9435.084713033713
290,9459.839944413945
291,9462.43041251126
292,9459.319147887665
293,9473.632224282466
294,9460.892768757563
295,9464.647322404551
296,9457.359375165624
297,9463.841095644075
298,9463.841095644075
299,9463.841095644075
300,9463.841095644075
301,9463.841095644075
302,9463.841095644075
303,9463.841095644075
304,9463.841095644075
305,9463.841095644075
306,9463.841095644075
307,9463.841095644075
308,9463.841095644075
309,9463.841095644075
310,9463.841095644075
311,9463.841095644075
312,9463.841095644075
313,9463.841095644075
314,9463.173208227547
315,9458.904481849033
316,9458.904481849033
317,9458.137262344844
318,9456.285331981666
319,9456.245223200542
320,9456.600897337505
321,9456.600897337505
322,9456.600897337505
323,9456.600897337505
324,9456.600897337505
325,9456.600897337505
326,9456.600897337505
327,9456.600897337505
328,9456.600897337505
329,9456.600897337505
330,9456.600897337505
331,9456.600897337505
332,9456.600897337505
333,9456.600897337505
334,9456.600897337505
335,9456.600897337505
336,9456.600897337505
337,9456.600897337505
338,9456.407915954658
339,9455.334402289513
340,9454.271732560595
341,9454.271732560595
342,9454.271732560595
343,9454.271732560595
344,9453.63523899959
345,9448.252567405962
346,9449.013221016574
347,9449.711051602557
348,9448.965807276589
349,9451.238708110483
350,9448.280338276614
351,9436.72633907276
352,9436.72633907276
353,9435.574767342385
354,9440.774623873142
355,9436.129963938107
356,9445.253613659395
357,9445.253613659395
358,9445.253613659395
359,9444.015294056115
360,9444.623950553783
361,9444.623950553783
362,9444.623950553783
363,9444.376108438375
364,9444.064880857459
365,9445.81974026864
366,9444.44774694651
367,9444.44774694651
368,9444.44774694651
369,9444.44774694651
370,9444.44774694651
371,9444.44774694651
372,9444.44774694651
373,9444.26718847688
374,9443.610117991495
375,9443.610117991495
376,9443.385098453324
377,9445.262386736267
378,9445.262386736267
379,9445.262386736267
380,9444.33206494019
381,9433.535654711692
382,9433.399607475023
383,9432.939254413372
384,9432.479062106291
385,9434.577751126026
386,9434.577751126026
387,9434.577751126026
388,9434.577751126026
389,9434.577751126026
390,9434.577751126026
391,9434.577751126026
392,9434.577751126026
393,9434.15602479427
394,9433.274812738693
395,9433.274812738693
396,9433.274812738693
397,9433.274812738693
398,9433.274812738693
399,9433.274812738693
400,9433.274812738693
401,9432.095086289695
402,9437.448885576612
403,9436.684446607025
404,9438.71382079973
405,9434.743636775145
406,9434.743636775145
407,9434.743636775145
408,9434.743636775145
409,9434.743636775145
410,9434.115256836098
411,9435.836510348394
412,9435.549884440674
413,9435.394350927396
414,9434.447247962486
415,9437.565954248701
416,9436.271721442527
417,9427.181073330117
418,9436.380425945215
419,9423.061601798476
420,9413.142569251211
421,9425.344649823877
422,9425.117511849749
423,9429.437262945215
424,9423.684798864399
425,9423.975078874744
426,9427.60410683218
427,9424.863674779479
428,9441.053325847737
429,9441.3118129411
430,9373.547595559772
431,9373.366587405526
432,9369.54529420221
433,9368.928933311938
434,9373.854196473903
435,9373.854196473903
436,9373.854196473903
437,9373.854196473903
438,9373.854196473903
439,9373.854196473903
440,9372.687472462425
441,9385.101946821944
442,9381.092127799227
443,9378.785285113296
444,9383.283833392237
445,9360.797437265519
446,9369.423786195557
447,9368.141532343087
448,9344.849663128
449,9355.193515199233
450,9355.193515199233
451,9355.193515199233
452,9354.305548215285
453,9353.03762436129
454,9352.82002475304
455,9354.746239947674
456,9354.746239947674
457,9353.790680149943
458,9356.229862577222
459,9370.966217220228
460,9375.783584998399
461,9374.690874656415
462,9366.517937730472
