step_return,sharpe_reward,drawdown_penalty,overtrade_penalty,total_reward
0.0,-0.0030648031032459878,0.000723807109900489,0.0,-0.0010302874202250878
0.0,-0.003018127354836532,0.000723807109900489,0.0,-0.0010256198453841422
0.0,-0.005462989365237015,0.000723807109900489,0.0,-0.0012701060464241905
0.0,-0.00601646120859124,0.000723807109900489,0.0,-0.0013254532307596131
0.0,-0.006845039927396109,0.000723807109900489,0.0,-0.0014083111026401
0.0,-0.0065297293283131195,0.000723807109900489,0.0,-0.001376780042731801
-5.9118898918622975e-05,-0.0065989516039751134,0.0007296762091129846,5.913367494940758e-05,-0.0015078239433785267
2.332774959061981e-05,-0.0065768959996914305,0.000727360455857811,5.910761726521402e-05,-0.0014208299235015482
-0.0001002775958418425,-0.006671639874654312,0.0007373152774841714,0.00010030265897512436,-0.0016050595197665692
-0.0002502402339595857,-0.006719060293772694,0.0007621547949325904,0.00010026258679992717,-0.0017845636450693728
-0.00019995002498750098,-0.006895853560929066,0.0007819974045610494,0.0002,-0.001871532785641457
-0.00039103077650494064,-0.0073309287710564405,0.0008207946971592131,0.00019994002798860483,-0.0021448583787584026
-0.00017784808501640349,-0.007498888029514709,0.0008384335288957721,0.00017789253592491152,-0.001944062952788558
-0.0008858302605184063,-0.008331330585118433,0.0009262738451562835,0.00017783526176861153,-0.0028230724259551447
-0.00010302567404547506,-0.008322222370170431,0.0009364809825735831,0.00010305142402648925,-0.0019747803176625904
-0.0005147849023657938,-0.009137144764254895,0.0009874773865389808,0.00010301053679444408,-0.002518987302124708
0.0,-0.009137144764254895,0.0009874773865389808,0.0,-0.0019011918629644703
0.0,-0.009137144764254897,0.0009874773865389808,0.0,-0.0019011918629644705
-7.928208559418384e-05,-0.009212058107972734,0.0009953273058317174,7.930190116167068e-05,-0.0020751171033848454
-1.0356234900547788e-05,-0.009221849068336167,0.00099635262147839,7.926855460298833e-05,-0.002008162317815543
0.0,-0.009221849068336167,0.00099635262147839,0.0,-0.0019185375283120069
0.0,-0.009094373896924626,0.00099635262147839,0.0,-0.0019057900111708527
0.0,-0.009024125023393437,0.00099635262147839,0.0,-0.0018987651238177338
0.0,-0.006516156976261358,0.00099635262147839,0.0,-0.0016479683191045259
0.0,-0.007108213377728891,0.00099635262147839,0.0,-0.0017071739592512793
0.0,-0.006918347652040259,0.00099635262147839,0.0,-0.001688187386682416
-0.00019995002498754026,-0.0072871129614620125,0.0010161484032455831,0.0002,-0.0021448097243793244
-0.0004951998916893206,-0.00821538593260855,0.0010651651958352877,0.00019994002798860486,-0.002581843708774068
0.0,-0.00822260205806711,0.0010651651958352877,0.0,-0.0018874254016419986
-0.0001999500249875434,-0.008267331184401903,0.0010849472185265189,0.0002,-0.002311630361954253
0.0008194771963952556,-0.007209457549555358,0.0010038885883918683,8.207323929006641e-05,-0.000987430386242215
0.00020360589122983915,-0.006825946134895095,0.0009837323968996193,0.0002,-0.0016627211191592897
-0.0001493510633261222,-0.006749266739234531,0.0009985205817527262,0.00018814021297854677,-0.0020109385319808486
-0.0013103257508120813,-0.00830093369018584,0.0011282447696029478,0.0002,-0.0034686638894336134
0.00015786200908181813,-0.007667270550249765,0.0011126366756808316,9.39257575064456e-05,-0.0018154274791304355
0.0,-0.007610478675313026,0.0011126366756808316,0.0,-0.0018736845432121342
-0.00011661058050516787,-0.007519483615320534,0.0011241679885227059,0.00011663972586393357,-0.0021093666564238607
-0.00014451468353042206,-0.007466977999427533,0.0011384569980946518,0.00011659503136065137,-0.0021462645129284785
-0.00019995002498746344,-0.007664232816555481,0.001158224366088182,0.0002,-0.0023245976727311935
-0.0021224621545172565,-0.009896603396337564,0.0013680122941564458,0.00019994002798860483,-0.004680074816296063
-2.283580935673253e-05,-0.00966623544132771,0.001370264635424172,2.2841516882181167e-05,-0.0023825655057958567
-0.00017317383046756322,-0.009998157727349324,0.0013873447244952576,0.0002,-0.0027603343276977536
0.00042218365435554535,-0.009808238418871988,0.0013457120733253412,7.242107046819115e-05,-0.001976773331325186
-0.0016732434288485797,-0.010289872715666545,0.0015107847123263856,0.0001702873586342718,-0.0043833027713758915
-0.0003232947234263335,-0.010423524505649264,0.0015426257559432905,3.4148845822918506e-05,-0.002942421775757469
2.5646785253081558e-05,-0.011543786953950454,0.001540100640809471,4.820236445811875e-05,-0.002717034915409554
-0.00021832933421895594,-0.012342311530970622,0.0015615973250838284,0.0002,-0.0032141578123998467
-0.004231529604518482,-0.016132020464146676,0.0019781423402242477,0.00024251778468115594,-0.008065391775838553
-0.00019995002498745818,-0.016323200424284597,0.0019977418131126366,0.0002,-0.004030011880528555
0.000611469065176637,-0.015745820080195913,0.0019378164639139014,5.382546564275812e-05,-0.002954754872399614
0.0002453733385739314,-0.015515200982061427,0.0019137546185518024,0.0002,-0.0034199013781840135
0.0015673094530498062,-0.013838132170792414,0.0017600231189512955,0.0002,-0.001776526882980731
-0.001776640188424785,-0.01560540789863131,0.0019345602099880886,0.00019999999999999996,-0.005471741188276005
-0.0023980654315046224,-0.017751415428012743,0.0021697275511738143,4.514658149753969e-05,-0.006388081106977251
0.0015653921859932595,-0.016228519630309763,0.00201658480712883,0.00010099050105161434,-0.002175035085218161
-0.008627659354209732,-0.02314421350734898,0.002861952335775021,0.0,-0.013804033040719652
-0.022407667161909478,-0.038619459371962817,0.005038589376592673,0.001,-0.03230820247569843
-0.0001878483658526399,-0.038609726733320304,0.005056427722397341,0.00018789531620648755,-0.0092931440777885
-0.0024817227034809697,-0.04072614142728238,0.005292051341268254,0.00017583810147820482,-0.012022226288955667
-0.0005154651219527038,-0.041243975201237196,0.005340869985573518,0.00014487618779505728,-0.010125608815445
0.0058297675219290464,-0.03595768829028795,0.004789029263761356,8.505586803592968e-05,-0.002640086438897034
0.0009928753964328887,-0.03512997544837713,0.0046944966334468525,4.9068052769305925e-05,-0.007263686834620983
-0.004308557446101709,-0.038534259155561204,0.005105125869631286,0.00021418338729907931,-0.013481292618588195
-0.008472445395026043,-0.045699822146045344,0.005909117508968705,0.0004285743591254103,-0.019380119477724694
0.0,-0.045711291798897435,0.005909117508968705,0.0,-0.010480246688858448
-0.0001477582437196274,-0.046296011511236024,0.0059230202125156095,0.00014779517404800546,-0.010848174781406846
-0.00039907738310578957,-0.046738794763662675,0.005960564207419695,6.095907066396647e-05,-0.011094480137555719
-0.0005442920931811596,-0.045774598776967004,0.006011749128768814,8.979321372404958e-05,-0.011223294313370723
0.0029368000874941858,-0.04287383814374298,0.005735724425386756,7.191372712833122e-05,-0.0071582218793952
0.0006541178640079857,-0.042511106879203814,0.00567406447879563,0.0002454331229910649,-0.009516490425699091
