step,price,realized_pnl,forced_exit,exit_reason
2416,85008.3984375,317.03654471908476,False,
2437,84458.75,317.03654471908476,False,
2438,83599.1328125,312.2969072864566,True,stop_loss
2441,84225.96875,312.2969072864566,False,
2442,84754.8515625,312.2969072864566,False,
2443,84730.0,312.2969072864566,False,
2444,83981.3125,312.2969072864566,False,
2445,83499.9921875,312.2969072864566,False,
2446,83607.0,312.2969072864566,False,
2447,83335.9921875,279.03066104820226,True,stop_loss
2451,85140.703125,279.03066104820226,False,
2452,84566.03125,279.03066104820226,False,
2453,84869.3125,279.03066104820226,False,
2454,84575.1796875,277.49846178956716,False,
2455,84624.2109375,277.49846178956716,False,
2456,84580.7578125,277.49846178956716,False,
2457,84763.1796875,277.49846178956716,False,
2458,84442.71875,277.49846178956716,False,
2459,84656.8515625,277.49846178956716,False,
2460,84927.546875,277.49846178956716,False,
2461,85128.7578125,278.2731139255446,False,
2462,84376.65625,278.2731139255446,False,
2463,85423.6015625,282.210971065642,False,
2464,84101.15625,282.210971065642,False,
2467,84988.0390625,284.2210240313295,False,
2468,84923.0703125,284.9368170652833,False,
2470,84706.1015625,284.8985376295953,False,
2471,84500.0078125,283.2866418881425,False,
2472,84591.578125,282.27067219082085,False,
2473,84930.703125,282.63240807436216,False,
2474,84983.7265625,283.19988985525805,False,
2475,85232.828125,287.80377719650767,False,
2476,85379.9609375,294.5450540121815,False,
2477,85490.4609375,312.6865899477781,False,
2478,85545.7109375,332.12283010328133,False,
2479,85391.3515625,339.59774133898816,False,
2480,85716.7734375,349.1926133171176,False,
2493,84020.0078125,349.1926133171176,False,
2494,84178.0,349.8683983862934,False,
2499,83900.0,349.8683983862934,False,
2500,83695.65625,349.8683983862934,False,
2501,83587.9921875,348.5984437421083,False,
2502,83363.0,348.5984437421083,False,
2503,83643.9921875,348.5984437421083,False,
2504,83363.171875,348.5984437421083,False,
2505,83736.7890625,348.5984437421083,False,
2506,83600.0078125,348.5984437421083,False,
2517,84295.9921875,363.0468907927351,False,
2518,84545.359375,368.5322474467231,False,
2519,84460.4296875,381.75679599355675,False,
2520,84030.3828125,381.75679599355675,False,
2521,84210.0,384.5808529706503,False,
2522,84337.9921875,386.2117849727802,False,
2523,84272.859375,390.38383917118756,False,
2524,83994.2265625,393.86383308445687,False,
2525,84153.046875,403.0898831188913,False,
2526,84391.296875,418.1144729536802,False,
2527,84773.59375,424.75517818691947,False,
2544,84947.90625,424.75517818691947,False,
2545,84817.09375,421.0318277707985,False,
2565,84520.1171875,421.0318277707985,False,
2566,84621.578125,421.18423479095844,False,
2567,84521.4765625,421.18423479095844,False,
2568,84474.6875,420.40967946799066,False,
2569,84436.671875,420.40967946799066,False,
2570,84544.0625,419.8072951268321,False,
2571,84785.796875,421.5439011636094,False,
2572,84883.7109375,421.5439011636094,False,
2574,85079.9921875,421.5439011636094,False,
2575,84921.9765625,422.1254562338246,False,
2576,85217.390625,428.1388892694146,False,
2577,85311.6328125,437.7652022809644,True,take_profit
2578,85328.1171875,437.7652022809644,False,
2579,85250.0,436.4305360201151,False,
2610,84581.9765625,436.4305360201151,False,
2611,84577.78125,436.4305360201151,False,
2612,84651.609375,436.4305360201151,False,
2613,85127.578125,446.236214581961,False,
2614,85009.2734375,446.236214581961,False,
2615,84835.28125,446.236214581961,False,
2616,85179.2421875,446.236214581961,False,
2617,86625.6796875,640.9250495819704,True,take_profit
2618,87293.0703125,640.9250495819704,False,
2619,87350.0078125,640.9250495819704,False,
2620,87205.5625,640.9250495819704,False,
2621,87351.140625,640.9250495819704,False,
2622,87550.0,644.9857668459911,False,
2623,87521.7265625,648.3539778534786,False,
2626,87516.046875,650.4933356992964,False,
2627,87347.828125,650.2654083945262,False,
2628,86971.921875,644.4311066474527,False,
