step_return,reward_return,drawdown_penalty,overtrade_penalty,total_reward
-5.361698465203517e-05,-0.005361647086763967,5.361698465203517e-06,5.363038554787636e-05,-0.0054206391707770476
8.752179582343113e-05,0.008751956114982695,0.0,7.412943057715893e-06,0.00874454317192498
-4.650481750451991e-05,-0.0046504482254492805,4.650481750451991e-06,5.368928078618518e-05,-0.004708787987985918
0.0,0.0,4.650481750451991e-06,0.0,-4.650481750451991e-06
0.0,0.0,4.650481750451991e-06,0.0,-4.650481750451991e-06
-0.00019995002498745593,-0.019992338256644888,2.464455438525538e-05,0.0002,-0.02021698281103014
-0.0005126810845695092,-0.051223237609604635,7.590002804533534e-05,0.00020000000000000004,-0.05149913763764997
0.0011205624197253665,0.11158957056821088,0.0,0.0001347111165523529,0.11145485945165853
0.0002848041912337106,0.028472721139643126,0.0,0.0002,0.028272721139643128
4.609512286000601e-05,0.00460947963924825,0.0,6.525789413044361e-05,0.004544221745117807
-3.561544971551853e-05,-0.0035615299127007426,3.5615449715518533e-06,3.562435135245323e-05,-0.003600715809024748
-0.0001385579227454273,-0.013854905650534368,1.741684376582156e-05,3.560781626680376e-05,-0.013907930310566995
0.0,0.0,1.741684376582156e-05,0.0,-1.741684376582156e-05
0.0,0.0,1.741684376582156e-05,0.0,-1.741684376582156e-05
0.0,0.0,1.741684376582156e-05,0.0,-1.741684376582156e-05
0.0,0.0,1.741684376582156e-05,0.0,-1.741684376582156e-05
-0.00010753270017475037,-0.010752855559680306,2.8168240903057938e-05,0.00010755957663059235,-0.010888583377213957
5.254148099650961e-05,0.005254099751387487,2.291557280450109e-05,0.00010751738535349577,0.00512366679322949
0.0,0.0,2.291557280450109e-05,0.0,-2.291557280450109e-05
-0.00019995002498749274,-0.01999233825664857,4.29059933338955e-05,0.0002,-0.020235244249982465
-0.000282823388024262,-0.02827480028792978,7.117619731792046e-05,0.00018914206326007844,-0.02853511854850778
-6.201232407849478e-05,-0.006201152919022342,7.73730159243552e-05,1.0800006142736146e-05,-0.006289325941089434
0.0,0.0,7.73730159243552e-05,0.0,-7.73730159243552e-05
0.0,0.0,7.73730159243552e-05,0.0,-7.73730159243552e-05
0.0,0.0,7.73730159243552e-05,0.0,-7.73730159243552e-05
0.0,0.0,7.73730159243552e-05,0.0,-7.73730159243552e-05
0.0,0.0,7.73730159243552e-05,0.0,-7.73730159243552e-05
0.0,0.0,7.73730159243552e-05,0.0,-7.73730159243552e-05
0.0,0.0,7.73730159243552e-05,0.0,-7.73730159243552e-05
0.0,0.0,7.73730159243552e-05,0.0,-7.73730159243552e-05
0.0,0.0,7.73730159243552e-05,0.0,-7.73730159243552e-05
0.0,0.0,7.73730159243552e-05,0.0,-7.73730159243552e-05
0.0,0.0,7.73730159243552e-05,0.0,-7.73730159243552e-05
0.0,0.0,7.73730159243552e-05,0.0,-7.73730159243552e-05
-1.8764205538596236e-05,-0.001876418351599181,7.924798463504087e-05,1.876889541745186e-05,-0.0019744352316516736
