step,price,capital,cash,drawdown,realized_pnl,unrealized_pnl,reward,weights,forced_exit,exit_reason
49,97950.0078125,9998.000499750126,7999.0,0.00019995002498744726,0.0,-0.9995002498750459,-0.02101233325914277,[np.float64(0.19994002798860483)],False,
50,98040.0,9997.839095409625,5999.502717768359,0.00021609045903751395,0.0,-0.16165557376787099,-0.002635973841031417,[np.float64(0.3999200566727513)],False,
51,98304.5078125,10006.63168598617,4003.253072665827,0.0,0.0,9.628561012324797,0.08671887809316539,[np.float64(0.5999399999630046)],False,
52,98200.0,9998.247373695902,1999.6486090490018,0.0008378755762551802,0.0,2.245550303073636,-0.08467582142876837,[np.float64(0.8000000865841927)],False,
53,98001.0,9980.226061331665,185.94993375567833,0.0026388124878710083,0.0,-14.869365921586404,-0.17948809557008602,[np.float64(0.9813681641464875)],False,
54,98126.2109375,9992.553903649225,-2.842170943040401e-14,0.0014068452580963428,0.0,-2.448595101399905,0.1226644128789247,[np.float64(1.0)],False,
55,98127.5390625,9992.689151515482,-2.842170943040401e-14,0.0013933294347402284,0.0,-2.3133472351418556,0.0012141527116810971,[np.float64(1.0)],False,
56,98271.8828125,10007.388207850681,-2.842170943040401e-14,0.0,0.0,12.385709100056483,0.1460462452445503,[np.float64(1.0)],False,
57,97906.0703125,9970.136172029112,-2.842170943040401e-14,0.003722453356245932,0.0,-24.8663267215135,-0.35632636705265075,[np.float64(1.0)],False,
58,97690.3671875,9948.170327397436,-2.842170943040401e-14,0.005917416135289852,0.0,-46.832171353188436,-0.21741134520991262,[np.float64(1.0)],False,
59,97789.3203125,9958.247089009345,-2.842170943040401e-14,0.004910483916551381,0.0,-36.7554097412799,0.10045655264342893,[np.float64(1.0)],False,
60,97889.390625,9968.437617944046,-2.842170943040401e-14,0.0038921833646943962,0.0,-26.564880806577822,0.1015876219529595,[np.float64(1.0)],False,
61,97888.1171875,9968.307939107575,-2.842170943040401e-14,0.0039051416744728625,0.0,-26.694559643048777,-0.001691407730590671,[np.float64(1.0)],False,
62,97973.046875,9976.956642366937,-2.842170943040401e-14,0.003040909860963665,0.0,-18.045856383688463,0.08624085729755375,[np.float64(1.0)],False,
63,98035.0390625,9983.26953541845,-2.842170943040401e-14,0.0024100866211335514,0.0,-11.732963332173048,0.06294941891612195,[np.float64(1.0)],False,
64,97657.9375,9944.867892733688,-2.842170943040401e-14,0.006247415791059954,0.0,-50.134606016936445,-0.36737228047347664,[np.float64(1.0)],False,
65,97704.6015625,9949.61986629345,-2.842170943040401e-14,0.005772569261569498,0.0,-45.382632457175696,0.04716958387651573,[np.float64(1.0)],False,
66,98016.2578125,9981.356971474426,-2.842170943040401e-14,0.002601201815657939,0.0,-13.645527276198639,0.30832247211157976,[np.float64(1.0)],False,
67,97961.5625,9975.787146111647,-2.842170943040401e-14,0.003157773145469075,0.0,-19.215352638978654,-0.05606021453418642,[np.float64(1.0)],False,
68,98166.2578125,9996.632024604747,-2.842170943040401e-14,0.00107482422211782,0.0,1.6295258541222146,0.20585829966790717,[np.float64(1.0)],False,
69,98599.0234375,10040.70214403709,-2.842170943040401e-14,0.0,0.0,45.69964528646562,0.4143484857380936,[np.float64(1.0)],False,
70,98362.4296875,10016.608930026745,-2.842170943040401e-14,0.002399554698936405,0.0,21.606431276119956,-0.23569364402266524,[np.float64(1.0)],False,
71,98417.25,10022.191484600466,-2.842170943040401e-14,0.0018435622500381941,0.0,27.188985849841906,0.05549098932784387,[np.float64(1.0)],False,
72,98220.5,10002.155706577862,-2.842170943040401e-14,0.003839018119078467,0.0,7.153207827237718,-0.19767670651430558,[np.float64(1.0)],False,
73,98213.4296875,10001.435710583959,-2.842170943040401e-14,0.003910725852618809,0.0,6.433211833334575,-0.007589356427781526,[np.float64(1.0)],False,
74,98123.53125,9992.281021189658,-2.842170943040401e-14,0.004822483741955076,0.0,-2.721477560967616,-0.0917612182437602,[np.float64(1.0)],False,
75,98227.4765625,10002.86615566356,-2.842170943040401e-14,0.003768261206314142,0.0,7.863656912934412,0.10516180452122394,[np.float64(1.0)],False,
76,98187.9609375,9998.84213385454,-2.842170943040401e-14,0.004169032163493669,0.0,3.839635103915513,-0.040623903847377296,[np.float64(1.0)],False,
77,98357.4609375,10016.102943891803,-2.842170943040401e-14,0.002449948200076397,0.0,21.100445141178078,0.17068849203574935,[np.float64(1.0)],False,
78,98358.9765625,10016.257285574473,-2.842170943040401e-14,0.0024345765975275157,0.0,21.254786823849027,0.0012974765875690107,[np.float64(1.0)],False,
79,98451.46875,10025.676106095822,-2.842170943040401e-14,0.001496512666715446,0.0,30.67360734519635,0.09360948128882052,[np.float64(1.0)],False,
80,98268.7734375,10007.071568728501,-2.842170943040401e-14,0.003349424654386474,0.0,12.069069977875872,-0.18380271206063545,[np.float64(1.0)],False,
81,97861.0390625,9965.55047378728,-2.842170943040401e-14,0.0074847026803240855,0.0,-29.452024963345238,-0.393410882464614,[np.float64(1.0)],False,
82,97652.203125,9944.283940181727,-2.842170943040401e-14,0.009602735194432882,0.0,-50.71855856889767,-0.2111793017926741,[np.float64(1.0)],False,
83,97737.4765625,9952.967648771177,-2.842170943040401e-14,0.008737884463390484,0.0,-42.03484997944704,0.08622854558220987,[np.float64(1.0)],False,
84,97641.6328125,9943.207526281449,-2.842170943040401e-14,0.009709940236952526,0.0,-51.79497246917497,-0.09872030331618194,[np.float64(1.0)],False,
85,97770.0078125,9956.280425918816,-2.842170943040401e-14,0.00840794965403986,0.0,-38.7220728318087,0.12988252944889322,[np.float64(1.0)],False,
86,97689.9609375,9948.128957461875,-2.842170943040401e-14,0.009219792126807765,0.0,-46.87354128874972,-0.08261216237579219,[np.float64(1.0)],False,
87,97855.0625,9964.941858389118,-2.842170943040401e-14,0.007545317504808532,0.0,-30.060640361506458,0.16666020362232017,[np.float64(1.0)],False,
88,98028.9765625,9982.652168687768,-2.842170943040401e-14,0.005781465729844066,0.0,-12.35033006285685,0.17530012064610057,[np.float64(1.0)],False,
89,98035.171875,9983.283060205078,-2.842170943040401e-14,0.0057186323235483665,0.0,-11.719438545547243,0.005747931420731837,[np.float64(1.0)],False,
90,97731.078125,9952.316072286087,-2.842170943040401e-14,0.008802777981367917,0.0,-42.68642646453729,-0.30148877735617124,[np.float64(1.0)],False,
91,97918.90625,9971.443302877711,-2.842170943040401e-14,0.006897808556198413,0.0,-23.559195872913648,0.18916714158496742,[np.float64(1.0)],False,
92,98079.6328125,9987.810681421986,-2.842170943040401e-14,0.005267705570423125,0.0,-7.191817328638078,0.16215731613929033,[np.float64(1.0)],False,
