step,raw_action,target_weight,position_weight,risk_multiplier,forced_exit,exit_reason
1598,0.10235007852315903,0.051175039261579514,0.051175039261579514,1.0,False,
1599,0.26057082414627075,0.18143749365813328,0.18143749365813328,1.0,False,
1600,0.10368655622005463,0.2332393098121745,0.2332393098121745,1.0,False,
1601,0.0033444915898144245,0.23489748754004494,0.0,1.0,True,stop_loss
1602,0.4040902554988861,0.20204512774944305,0.2,1.0,False,
1603,0.645736813545227,0.5228084347612184,0.39994002798860484,1.0,False,
1604,0.16661028563976288,0.48322524377302695,0.48322524377302695,1.0,False,
1605,0.5103487968444824,0.738398254004895,0.6832238555826537,1.0,False,
1606,0.24819894134998322,0.8073597497452637,0.8073597497452637,1.0,False,
1607,0.08398730307817459,0.8493925569685459,0.0,1.0,True,stop_loss
1608,0.29591965675354004,0.14795982837677002,0.13905260312260215,0.9397997054208105,False,
1609,0.7472743988037109,0.5126396347894076,0.3151533872846424,0.9296493310567367,False,
1610,0.5312504768371582,0.5807462417771054,0.4597310447230687,0.8924719468351673,False,
1611,0.9682093262672424,0.9438299536721627,0.58422281951807,0.8855546814662236,False,
1612,0.3271280527114868,0.7477972352012232,0.6508902140118452,0.8704100301155814,False,
1613,-0.11352088302373886,0.5941399041583816,0.532419058647443,0.8961173200470887,False,
1614,0.3644624948501587,0.7147142403424097,0.6584248050327558,0.9212420403395258,False,
1615,0.7598361968994141,1.0,0.8019863318173499,0.9342315472294547,False,
1616,-0.07318703830242157,0.7654361536026355,0.7413032159402825,0.9684716516867307,False,
1617,0.18579675257205963,0.8342465805530407,0.8223922650911633,0.9857903937058766,False,
1618,0.5662633180618286,1.0,0.9415215829974514,0.9415215829974514,False,
1619,0.6235682964324951,1.0,0.8233457549286991,0.8233457549286991,False,
1620,0.36240798234939575,1.0,0.0,0.8181035495006497,True,take_profit
1621,0.01617613434791565,0.008088067173957825,0.006379142192060929,0.7887103376936163,False,
1622,0.2030373364686966,0.1015186682343483,0.07933163148290849,0.7814487016297074,False,
1623,0.2282360941171646,0.19341632183832835,0.1402631376673191,0.7251877004700843,False,
1624,0.5551586747169495,0.4178200130394328,0.22416378404521395,0.6588388751479296,False,
1625,0.36260902881622314,0.40544524563840756,0.0,0.6476442797537123,True,stop_loss
1626,0.8834866881370544,0.4417433440685272,0.12769363542532194,0.6384681771266097,False,
1627,1.0,0.6276461160388066,0.20908098825866062,0.6381305256610976,False,
1628,0.4676072895526886,0.4428606237610249,0.2522522878473577,0.6166678502185013,False,
1629,0.9054733514785767,0.704979007857177,0.2713944201363394,0.6001083951282857,False,
1630,0.7840436697006226,0.6634120130576571,0.2837143355097831,0.6018673036182532,False,
1631,1.0,0.7837118125701344,0.2984215009149984,0.6169406931151379,False,
1632,0.5599281787872314,0.5783825950379105,0.31861847351766015,0.639258915769568,False,
1633,0.39678746461868286,0.5170081112053975,0.32646442665857567,0.6314493323855757,False,
1634,0.6959168910980225,0.6744210679401583,0.30434290629251626,0.5780902448690801,False,
1635,0.4019377827644348,0.5053197755649539,0.28245278921087813,0.5600323070089827,False,
1636,0.6872975826263428,0.6261079332995791,0.28091131163095456,0.5822489143316276,False,
1637,0.34787625074386597,0.45682547463532525,0.27676776758027416,0.6058501177089837,False,
1638,0.8083616495132446,0.6876738257214716,0.30213920189641436,0.6249091533765146,False,
1639,0.6556532382965088,0.6299623871025848,0.3255887244087912,0.6484077518222199,False,
1640,0.8825902938842773,0.766879710336974,0.35615899858603633,0.6776435675461016,False,
1641,0.2554248571395874,0.48386716217692016,0.34279333038771215,0.708445121271474,False,
1642,0.6710579991340637,0.678327596992808,0.386335561477416,0.711747530869854,False,
1643,0.5117631554603577,0.6422123007037556,0.42895340775230967,0.7315895124459316,False,
1644,0.5246872305870056,0.6912940724746786,0.47731679769282637,0.7589100099108924,False,
1645,0.17659378051757812,0.5656125911723658,0.44003172018210734,0.777973699754522,False,
1646,-0.00025810999795794487,0.4399184012548831,0.34386079236482275,0.7816467585441924,False,
1647,0.1885470151901245,0.4381670279947016,0.32653020682603584,0.7452185718318913,False,
1648,0.08610079437494278,0.3695852426744803,0.2512348371130524,0.6797750778548606,False,
1649,-0.09814513474702835,0.2021821889341744,0.13315430496454483,0.6585857323361785,False,
1650,-0.027159102261066437,0.11959052497956299,0.07865264390202567,0.6576829051922528,False,
1651,-0.09289800375699997,0.032207920064004386,0.0,0.6681316496701558,True,take_profit
1652,-0.17101606726646423,-0.08550803363323212,-0.0553832699748947,0.647696685582188,False,
1653,-0.20182684063911438,-0.15633268519560262,-0.10401516363327792,0.6653449565145939,False,
1654,-0.24970537424087524,-0.22890600218113716,-0.1577472133770552,0.6891353301091125,False,
1655,-0.3634995222091675,-0.3395462418167244,-0.24561614741741922,0.7233658252356524,False,
1656,-0.09721415489912033,-0.2943253617771298,-0.22445255130305125,0.7626001033271882,False,
1657,-0.18625853955745697,-0.31759408925071825,-0.24904869997240348,0.7841729692135329,False,
1658,-0.14595168828964233,-0.322054268217993,-0.26121784129601666,0.8110988335642948,False,
1659,0.03198208659887314,-0.23598362263432804,-0.19253517705320505,0.8158836401607023,False,
1660,-0.03585595637559891,-0.21049164728453412,-0.16883179785683217,0.8020831231778625,False,
1661,-0.16722266376018524,-0.252453442635865,-0.20913257976755098,0.8284005858030647,False,
1662,-0.23830652236938477,-0.32832980039278303,-0.2795846727927855,0.8515360849314212,False,
1663,0.08977992087602615,-0.23478219221328356,-0.20855612203358997,0.888296169601019,False,
1664,0.14616456627845764,-0.13551192788881586,-0.12173162399759181,0.8983092919869723,False,
1665,0.19731558859348297,-0.02310380315251305,-0.020525728067093883,0.8884133894146884,False,
1666,-0.0540124773979187,-0.04753760706360459,-0.042640852276792644,0.8969919798390322,False,
1667,0.0809396281838417,-0.002184647007414796,-0.001992832490061017,0.9121988510259318,False,
1668,-0.001396543812006712,-0.0026913226677931956,-0.002496963562449867,0.9277830534148857,False,
1669,0.18660815060138702,0.09129858533888381,0.08692314889464228,0.9520755285747232,False,
1670,0.051759637892246246,0.11073553459693403,0.10025233592132494,0.90533121356422,False,
1671,-0.0005878577940165997,0.09795172351917607,0.08139102451915181,0.8309299887226368,False,
1672,-0.002248703967779875,0.07829250098068526,0.06237440288071317,0.796684255828038,False,
1673,-0.10121499001979828,0.009787912368015246,0.007614148763369686,0.7779134586708252,False,
1674,-0.02484416961669922,-0.006793117629494079,-0.00544371582182485,0.8013575089866762,False,
1675,-0.06282269954681396,-0.025791044848988677,-0.020519068483836358,0.7955888799379508,False,
1676,0.09849446266889572,0.03639383820640005,0.02912675931283011,0.8003211738109013,False,
1677,0.05043671280145645,0.05433665365000602,0.0447361714142881,0.8233148051855259,False,
1678,0.0586216077208519,0.0740399010654659,0.06348578367576616,0.8574536535324673,False,
1679,0.11619299650192261,0.12157409159026608,0.10819253037505178,0.8899308146976465,False,
1680,-0.14440301060676575,0.03597367072895934,0.033058636799936605,0.9189675707273296,False,
1681,-0.05155443400144577,0.007283903719551538,0.006930997896040588,0.9515499055041493,False,
1682,0.06402911245822906,0.03894573456963936,0.03793469095776916,0.9740396830861583,False,
1683,-0.054805926978588104,0.010517426917774887,0.010257871921238358,0.9753214356928053,False,
1684,0.0648617148399353,0.04268901243875036,0.0425121094051356,0.9958560054798976,False,
1685,0.052330583333969116,0.06866264096962407,0.06866264096962407,1.0,False,
1686,-0.3225008547306061,-0.09259912765706128,-0.09259912765706128,1.0,False,
1687,0.4593326449394226,0.1369913438113397,0.10732502134162841,1.0,False,
1688,-0.09868862479925156,0.05796550062208712,0.05796550062208712,1.0,False,
1689,-0.17610542476177216,-0.030084361439140603,-0.030084361439140603,1.0,False,
1690,-0.16289587318897247,-0.11155153475553266,-0.11155153475553266,1.0,False,
1691,-0.18354442715644836,-0.20338890116207164,-0.20338890116207164,1.0,False,
1692,-0.05203758180141449,-0.2295044763743459,-0.2295044763743459,1.0,False,
1693,0.5142426490783691,0.027586752038947365,-0.029534572500237194,1.0,False,
1694,0.17682301998138428,0.05886114678378129,0.05886114678378129,1.0,False,
1695,1.0,0.5588398432133256,0.2585840214138431,0.9990116598885757,False,
1696,0.5299617648124695,0.5235167477295177,0.4530838063428349,0.9881098527012622,False,
1697,0.6044514179229736,0.7553003068138835,0.6160130260061479,0.9432506302218401,False,
1698,0.4248635470867157,0.8284637810905121,0.7851249601742664,0.9621252020912893,False,
1699,1.0,1.0,0.9294532650829309,0.9434408397049588,False,
1700,1.0,1.0,0.9434126163857139,0.9434126163857139,False,
1701,1.0,1.0,0.9333767720411386,0.9333767720411386,False,
1702,0.898025631904602,1.0,0.9603460108975573,0.9603460108975573,False,
1703,0.5160273909568787,1.0,0.985375146641457,0.985375146641457,False,
1704,1.0,1.0,1.0,1.0,False,
1705,1.0,1.0,1.0,1.0,False,
1706,0.6998427510261536,1.0,1.0,1.0,False,
1707,0.4787848889827728,1.0,1.0,1.0,False,
1708,0.8236666917800903,1.0,1.0,1.0,False,
1709,0.08903006464242935,1.0,1.0,1.0,False,
1710,0.6963924169540405,1.0,1.0,1.0,False,
1711,0.192880779504776,1.0,1.0,1.0,False,
1712,0.3612709939479828,1.0,1.0,1.0,False,
1713,0.12169551104307175,1.0,1.0,1.0,False,
1714,-0.387317419052124,0.806341290473938,0.806341290473938,1.0,False,
1715,0.15751633048057556,0.885255601920736,0.885255601920736,1.0,False,
1716,0.34688082337379456,1.0,1.0,1.0,False,
1717,-0.18042731285095215,0.9097863435745239,0.9097863435745239,1.0,False,
1718,0.252739816904068,1.0,1.0,1.0,False,
1719,-0.34025901556015015,0.8298704922199249,0.8298704922199249,1.0,False,
1720,-0.30922242999076843,0.675400451398427,0.675400451398427,1.0,False,
1721,-0.0835796445608139,0.6337163964264692,0.6337163964264692,1.0,False,
1722,0.16289669275283813,0.7151913230603348,0.7151913230603348,1.0,False,
1723,-0.03689229488372803,0.6967629594436273,0.6967629594436273,1.0,False,
1724,0.023574456572532654,0.7085633821304741,0.7085633821304741,1.0,False,
1725,-0.0011860276572406292,0.7079728361954005,0.7079728361954005,1.0,False,
