step,price_BTC,price_ETH,capital,cash,drawdown,realized_pnl,unrealized_pnl,reward,weights,forced_exit,exit_reason
184,94244.0234375,3320.580078125,9555.76529563692,1587.9619133680385,0.06975704816062471,-351.568960932968,3.4827055156889486,0.877666499119036,"[np.float64(0.0), np.float64(0.8338215868389853)]",True,stop_loss
185,94250.953125,3302.760009765625,9510.48029182521,2169.473870109976,0.07416549210169734,-354.75019656436245,-37.358689291174,-0.45221319839122953,"[np.float64(-0.06809834411743028), np.float64(0.7719881287321937)]",False,
186,92693.109375,3250.47998046875,9424.310082040414,2354.2514728883057,0.08255406463679577,-327.92892075894576,-149.31647049601852,-0.731514162188642,"[np.float64(0.0), np.float64(0.7501937592891046)]",True,take_profit
187,93020.109375,3260.159912109375,9443.043299428242,2909.4290986037017,0.08073040709591223,-338.27513799271253,-119.07667197410372,0.1840502431624328,"[np.float64(-0.06231298170288656), np.float64(0.691990572912687)]",False,
188,91909.59375,3195.6298828125,9326.628909813177,9326.628909813177,0.09206321635625933,-569.6926878180757,0.0,-0.85824140495154,"[np.float64(0.0), np.float64(0.0)]",True,take_profit
189,91903.21875,3195.550048828125,9323.628102880766,8020.867855929969,0.0923553415196913,-569.6926878180757,-1.5004424677762886,-0.04648555213191306,"[np.float64(-0.060681561139702835), np.float64(0.13981777469250692)]",False,
190,92108.84375,3207.429931640625,9322.56813287262,7607.014750490307,0.09245852840203225,-575.1895269642066,3.9910600261782867,-0.025582890897707537,"[np.float64(0.0), np.float64(0.1840215440564112)]",False,
191,92456.3203125,3224.239990234375,9329.050933270497,6816.624096070958,0.09182743511000052,-575.1895269642066,11.727951759943123,0.05521686630053158,"[np.float64(-0.061453412009942344), np.float64(0.26940433474665)]",False,
192,92552.4921875,3219.199951171875,9322.2700486227,6269.50237212538,0.09248754656687448,-575.1895269642066,5.478657428312681,-0.08694829199037031,"[np.float64(-0.08004287924024235), np.float64(0.3277822955571782)]",False,
193,92775.84375,3222.97998046875,9319.466937320341,5771.044500581036,0.09276042628415168,-577.262219297625,5.242877557165384,-0.04447754049778256,"[np.float64(-0.06262178782620739), np.float64(0.3814494820360123)]",False,
194,93102.5234375,3237.2900390625,9326.995984963547,5423.812291378,0.09202748200523006,-590.7889062311715,27.343866433496164,0.06610862265902259,"[np.float64(0.0), np.float64(0.4184824031100729)]",True,stop_loss
195,93364.359375,3241.469970703125,9329.553248861423,4839.863019702555,0.09177853525492863,-590.7889062311715,31.142151983123178,0.012906640889783674,"[np.float64(-0.0678948303213587), np.float64(0.48133499646896183)]",False,
196,93696.1328125,3254.3701171875,9338.80895367807,5098.947103788494,0.09087750285159792,-595.2012198797638,45.74190429715269,0.08476931633387556,"[np.float64(-0.011122962606619102), np.float64(0.45413934485926755)]",False,
197,93837.6875,3254.199951171875,9336.953244287422,4245.238893263068,0.09105815406350035,-597.0867816150184,46.35350334279677,-0.03378726097969471,"[np.float64(0.0), np.float64(0.545329318655375)]",True,stop_loss
198,93956.828125,3264.179931640625,9350.160351014025,2911.541435402845,0.08977245715001274,-590.8246938295264,54.50278939132014,0.12614300600333173,"[np.float64(0.19995153879421995), np.float64(0.4886589955601895)]",False,
199,94252.828125,3278.389892578125,9374.704852391953,1674.7989495990141,0.08738307768046315,-590.8246938295264,79.66535298104417,0.2426466871168243,"[np.float64(0.2793602061836512), np.float64(0.5419889481663452)]",False,
200,94492.6328125,3296.2900390625,9406.066288459804,2385.1252196113646,0.08433007732318143,-583.7160631990762,105.44016853964612,0.3088211389957388,"[np.float64(0.07938589051800042), np.float64(0.6670410273384421)]",False,
201,94680.0078125,3296.31005859375,9404.50209890913,2122.2562697716257,0.08448234940813101,-579.4109727203268,101.11223981167073,-0.03048219232630569,"[np.float64(-0.04701320041514088), np.float64(0.7744066627488619)]",False,
202,94793.078125,3302.449951171875,9413.038388845254,0.0,0.0836513512303542,-582.3221853981969,114.28288097620063,0.07665571422219235,"[np.float64(0.15296631995672455), np.float64(0.8470336800432755)]",False,
203,95215.7265625,3318.5400390625,9458.304859476324,0.0,0.07924471147347117,-582.3221853981969,159.549351607269,0.4340600245169496,"[np.float64(0.15291299697356883), np.float64(0.8470870030264311)]",False,
204,95073.953125,3311.64990234375,9436.348948102626,66.7633207795252,0.0813820946316697,-579.4977330164446,136.35265049504727,-0.24135971990329128,"[np.float64(-0.012328302463005394), np.float64(0.9929433711870336)]",False,
205,95023.4375,3310.72998046875,9433.516355511245,0.0,0.08165784431911421,-579.6612006824897,133.89121737571492,-0.04297582231458981,"[np.float64(0.007034384851025438), np.float64(0.9929656151489746)]",False,
206,93557.2265625,3244.239990234375,9244.370117686241,0.0,0.10007101680295305,-579.6612006824897,-55.25502044928966,-0.9805438087966531,"[np.float64(0.007067551933866544), np.float64(0.9929324480661336)]",False,
207,94115.6328125,3257.010009765625,9277.819480554297,1038.0812308866737,0.09681475913139492,-582.2206146201066,-17.71108667667821,0.33146064271896847,"[np.float64(-0.06591126403379743), np.float64(0.8811369093215604)]",False,
208,93730.921875,3245.139892578125,9256.061982227402,1038.0812308866737,0.09893282700372875,-582.2206146201066,-39.46858500357252,-0.2460268536326961,"[np.float64(-0.0657961415622278), np.float64(0.8799892917920352)]",False,
209,93645.046875,3247.47998046875,9259.93576275491,1564.9861054063238,0.09855571884742725,-580.2816242201907,-35.636762098743084,0.026115809619421754,"[np.float64(0.07456843915438167), np.float64(0.7564254094529734)]",False,
210,95793.046875,3315.070068359375,9419.148008398875,327.90599955636344,0.08305658667175092,-571.4134675742015,115.91274595047491,0.924717901989107,"[np.float64(0.26847254992596564), np.float64(0.6967147473472085)]",False,
211,94861.6171875,3286.669921875,9336.630742959565,2035.1889258555766,0.09108954920328416,-579.7539041419737,42.58998557633556,-0.7194781686823852,"[np.float64(0.08517022754275738), np.float64(0.6968508267449209)]",False,
212,95327.0625,3295.659912109375,9356.58518019905,2833.022415593492,0.08914700729003443,-579.7349988044483,63.39715605243871,0.19535374194868915,"[np.float64(-0.03366771563603913), np.float64(0.6972667021674226)]",False,
213,94672.046875,3259.590087890625,9290.040920930527,2141.7065263719724,0.09562501572314022,-574.1831680960504,-7.881398737477886,-0.6276144826016512,"[np.float64(0.04880585670912183), np.float64(0.7206562431244007)]",False,
214,94613.2578125,3264.85009765625,9298.724368866078,2465.7095153757646,0.09477969188043357,-574.918019138078,2.4559599180713945,0.07776781724759262,"[np.float64(-0.04509112756458009), np.float64(0.7349012182118323)]",False,
215,94767.703125,3273.6201171875,9314.225371492175,2058.530959386054,0.09327068679363489,-575.9602502448269,19.400381409039056,0.1499066564468079,"[np.float64(-0.030901874352024686), np.float64(0.7791880108000342)]",False,
216,94726.109375,3267.0400390625,9298.602173132369,1435.760218644851,0.09479158749700756,-575.9602502448269,4.484323153621329,-0.18184122231920175,"[np.float64(-0.05935354587023674), np.float64(0.8457935389266189)]",False,
217,94600.6875,3265.550048828125,9295.763596150333,850.5355042574218,0.09506791975811889,-575.9602502448269,2.367705832614651,-0.04616200459038282,"[np.float64(-0.09012597657891352), np.float64(0.9085129377932873)]",False,
218,94424.2578125,3245.639892578125,9245.598388698943,-1.1368683772161603e-13,0.09995144600802819,-572.6205434426685,-49.45614324410794,-0.5090712014700484,"[np.float64(0.09212689505688441), np.float64(0.9078731049431156)]",False,
219,94424.2421875,3247.9599609375,9249.21675134558,437.0323260398607,0.09959920249376251,-573.4724311683137,-43.7952493510454,0.02268674221991312,"[np.float64(-0.04026950616201007), np.float64(0.9528096638132993)]",False,
220,94206.953125,3236.800048828125,9219.955041274807,0.0,0.10244779689828742,-572.0171686066021,-73.73568134342679,-0.3233738211944615,"[np.float64(0.047450590456940105), np.float64(0.9525494095430598)]",False,
221,94063.2890625,3239.110107421875,9223.728508383267,-1.1368683772161603e-13,0.10208045413995856,-573.1214852294074,-67.94436072777877,0.024144996458729393,"[np.float64(-0.03452152289717172), np.float64(1.0000517818499632)]",False,
222,94366.6875,3246.0,9239.309593269161,-4.517292926293177,0.10056365313567558,-577.1593722906836,-47.845982915590504,0.15042630318301875,"[np.float64(0.0), np.float64(1.0004889210476922)]",False,
223,94216.25,3238.06005859375,9216.69855080277,-4.517292926293177,0.10276481256533476,-577.1593722906836,-70.45702538198307,-0.2567669880075542,"[np.float64(0.0), np.float64(1.0004901205026284)]",False,
224,94246.359375,3235.719970703125,9210.034543606398,-4.517292926293177,0.10341354613440458,-577.1593722906836,-77.12103257835393,-0.08926586310229734,"[np.float64(0.0), np.float64(1.000490475133932)]",False,
225,94074.7890625,3224.639892578125,9178.481147403989,-4.517292926293177,0.1064852335938369,-577.1593722906836,-108.67442878076339,-0.34734991767886786,"[np.float64(0.0), np.float64(1.0004921612687052)]",False,
226,94329.453125,3244.0,9233.614074546922,-4.517292926293177,0.10111810544635041,-577.1593722906836,-53.541501637830464,0.5210909018919183,"[np.float64(0.0), np.float64(1.000489222626138)]",False,
227,94488.859375,3256.10009765625,9268.072240917974,-4.517292926293177,0.09776364189390048,-577.1593722906836,-19.083335266778594,0.34087763866327503,"[np.float64(0.0), np.float64(1.0004874037241909)]",False,
228,94625.6484375,3273.81005859375,9318.505947962809,-4.517292926293177,0.09285397751202094,-577.1593722906836,31.350371778056207,0.4811753005245146,"[np.float64(0.0), np.float64(1.0004847657930918)]",False,
229,94550.0078125,3272.60009765625,9315.060270376453,-4.517292926293177,0.09318941033083268,-577.1593722906836,27.904694191701076,-0.05210827288617791,"[np.float64(0.0), np.float64(1.0004849451098732)]",False,
230,94400.0078125,3267.610107421875,9300.849978974615,-4.517292926293177,0.0945727661386798,-577.1593722906836,13.694402789862387,-0.16661327449781332,"[np.float64(0.0), np.float64(1.0004856860326212)]",False,
231,94620.0,3278.52001953125,9331.918783313084,-4.517292926293177,0.09154825314952827,-577.1593722906836,44.763207128331274,0.30757820012865755,"[np.float64(0.0), np.float64(1.0004840690356598)]",False,
232,94410.2578125,3271.330078125,9311.44356036753,-4.517292926293177,0.09354149296268459,-577.1593722906836,24.28798418277868,-0.2305014147864519,"[np.float64(0.0), np.float64(1.0004851334701228)]",False,
233,94448.140625,3274.989990234375,9321.86610933788,-4.517292926293177,0.09252686959972954,-577.1593722906836,34.710533153127706,0.09728174716058989,"[np.float64(0.0), np.float64(1.000484591054335)]",False,
234,94151.5234375,3271.7900390625,9312.753418433045,-4.517292926293177,0.09341397976037606,-577.1593722906836,25.597842248293826,-0.11189577813316068,"[np.float64(0.0), np.float64(1.000485065235095)]",False,
235,94275.7890625,3278.3701171875,9331.491897510416,-4.517292926293177,0.09158980999996218,-577.1593722906836,44.336321325663384,0.18565948386585165,"[np.float64(0.0), np.float64(1.0004840911802644)]",False,
236,94249.2578125,3278.449951171875,9331.719245486755,-4.517292926293177,0.09156767793140867,-577.1593722906836,44.56366930200279,-0.010137006995060567,"[np.float64(0.0), np.float64(1.0004840793863872)]",False,
237,94586.109375,3299.5400390625,9391.778740704125,-4.517292926293177,0.08572095394976176,-577.1593722906836,104.62316451937328,0.555695272083065,"[np.float64(0.0), np.float64(1.0004809837466375)]",False,
238,94940.7578125,3307.10009765625,9413.307968335093,-4.517292926293177,0.08362510797169048,-577.1593722906836,126.15239215034039,0.2141925424313215,"[np.float64(0.0), np.float64(1.0004798836861057)]",False,
239,94593.796875,3288.669921875,9360.823262726952,-4.517292926293177,0.08873443474571983,-577.1593722906836,73.66768654219896,-0.5181161484192878,"[np.float64(0.0), np.float64(1.0004825743206027)]",False,
240,94599.9921875,3282.830078125,9344.192793020411,-4.517292926293177,0.0903533921763038,-577.1593722906836,57.03721683565845,-0.18776760319550845,"[np.float64(0.0), np.float64(1.0004834331896135)]",False,
241,94452.0703125,3283.3701171875,9345.730694316015,-4.517292926293177,0.09020367922327499,-577.1593722906836,58.57511813126328,0.004498022446010536,"[np.float64(0.0), np.float64(1.0004833536375108)]",False,
242,94580.0,3289.080078125,9361.99128902741,-4.517292926293177,0.08862072870544482,-577.1593722906836,74.83571284265832,0.16053164912740456,"[np.float64(0.0), np.float64(1.0004825141133797)]",False,
243,94625.25,3289.7900390625,9364.013086933206,-4.517292926293177,0.08842390896430183,-577.1593722906836,76.85751074845346,0.010204563968297031,"[np.float64(0.0), np.float64(1.0004824099330443)]",False,
244,94622.3984375,3286.0,9353.219967713962,-4.517292926293177,0.08947460692217744,-577.1593722906836,66.0643915292087,-0.1263754250557602,"[np.float64(0.0), np.float64(1.0004829666084927)]",False,
245,94587.9921875,3283.489990234375,9346.0720639074,-4.517292926293177,0.09017044727936109,-577.1593722906836,58.91648772264754,-0.08812458284038757,"[np.float64(0.0), np.float64(1.0004833359827963)]",False,
246,94571.4296875,3279.800048828125,9335.563998725767,-4.517292926293177,0.0911933955488363,-577.1593722906836,48.40842254101488,-0.12388555754950484,"[np.float64(0.0), np.float64(1.0004838800234148)]",False,
247,94381.78125,3270.330078125,9308.595801006411,-4.517292926293177,0.09381871911802192,-577.1593722906836,21.4402248216587,-0.29325147558656073,"[np.float64(0.0), np.float64(1.0004852818859966)]",False,
248,94323.8515625,3266.8701171875,9298.742664857537,-4.517292926293177,0.09477791078634279,-577.1593722906836,11.587088672783612,-0.11758697666492272,"[np.float64(0.0), np.float64(1.0004857961005165)]",False,
249,94170.0078125,3239.97998046875,9222.166026294919,-4.517292926293177,0.10223256000538038,-577.1593722906836,-64.9895498898328,-0.6904523908871885,"[np.float64(0.0), np.float64(1.0004898299286105)]",False,
250,93906.21875,3238.669921875,9218.435294670951,-4.517292926293177,0.10259574251259251,-577.1593722906836,-68.72028151380005,-0.05400806300851391,"[np.float64(0.0), np.float64(1.0004900281644222)]",False,
251,94015.15625,3244.6201171875,9235.380019072616,-4.517292926293177,0.10094619274260117,-577.1593722906836,-51.77555711213594,0.16865575542577652,"[np.float64(0.0), np.float64(1.0004891290793627)]",False,
252,94255.1015625,3253.02001953125,9259.300919604524,-4.517292926293177,0.09861752011063328,-577.1593722906836,-27.85465658022822,0.24063027646047055,"[np.float64(0.0), np.float64(1.0004878654409783)]",False,
253,94328.203125,3250.610107421875,9252.438069835574,-4.517292926293177,0.09928561077941654,-577.1593722906836,-34.71750634917728,-0.0867084580130445,"[np.float64(0.0), np.float64(1.0004882273074618)]",False,
254,94663.78125,3267.090087890625,9299.369088486532,-4.517292926293177,0.09471692915402867,-577.1593722906836,12.213512301779975,0.45585439446807335,"[np.float64(0.0), np.float64(1.0004857633763442)]",False,
255,94811.0,3269.10009765625,9305.093112612534,-4.517292926293177,0.0941597018745136,-577.1593722906836,17.937536427781147,0.04971188316274063,"[np.float64(0.0), np.float64(1.000485464559207)]",False,
256,95071.8984375,3285.679931640625,9352.308490047353,-4.517292926293177,0.08956333824289213,-577.1593722906836,65.15291386260023,0.45673179023769944,"[np.float64(0.0), np.float64(1.0004830136785052)]",False,
257,95046.7578125,3281.669921875,9340.888947199111,-4.517292926293177,0.09067501783308203,-577.1593722906836,53.7333710143591,-0.13279751588322494,"[np.float64(0.0), np.float64(1.000483604178556)]",False,
258,95139.453125,3288.570068359375,9360.53890394309,-4.517292926293177,0.08876211675195346,-577.1593722906836,73.38332775833713,0.19623877728956646,"[np.float64(0.0), np.float64(1.000482588980469)]",False,
259,94992.640625,3285.14990234375,9350.799094155509,-4.517292926293177,0.08971027622708105,-577.1593722906836,63.643517970756605,-0.11502897045750358,"[np.float64(0.0), np.float64(1.0004830916460516)]",False,
260,94650.2578125,3280.1201171875,9336.475476392376,-4.517292926293177,0.09110466422812162,-577.1593722906836,49.31990020762335,-0.16339112494788482,"[np.float64(0.0), np.float64(1.0004838327844072)]",False,
261,94687.6875,3281.669921875,9340.888947199111,-4.517292926293177,0.09067501783308203,-577.1593722906836,53.7333710143591,0.036086778017946006,"[np.float64(0.0), np.float64(1.000483604178556)]",False,
262,94352.703125,3266.280029296875,9297.062236543125,-4.517292926293177,0.09494149858357205,-577.1593722906836,9.906660358372726,-0.44929226440866304,"[np.float64(0.0), np.float64(1.000485883907342)]",False,
263,93962.90625,3240.6201171875,9223.988981628136,-4.517292926293177,0.10205509736395102,-577.1593722906836,-63.16659455661586,-0.6689234803662025,"[np.float64(0.0), np.float64(1.000489733122545)]",False,
264,94545.0625,3267.300048828125,9299.967006711768,-4.517292926293177,0.09465872249055443,-577.1593722906836,12.811430527015126,0.6654564019004684,"[np.float64(0.0), np.float64(1.0004857321453973)]",False,
265,95325.4296875,3308.56005859375,9417.465585761727,-4.517292926293177,0.08322036861404462,-577.1593722906836,130.31000957697552,0.8424855933412136,"[np.float64(0.0), np.float64(1.000479671827325)]",False,
266,94218.0078125,3261.47998046875,9283.392852559,-4.517292926293177,0.09627219766562504,-577.1593722906836,-3.7627236257532335,-0.9022346780743291,"[np.float64(0.0), np.float64(1.0004865993498324)]",False,
267,94217.4296875,3255.9599609375,9267.673165265316,-4.517292926293177,0.09780249145766128,-577.1593722906836,-19.482410919435544,-0.17988020897022927,"[np.float64(0.0), np.float64(1.0004874247123026)]",False,
268,94269.2265625,3242.719970703125,9229.968859134238,-4.517292926293177,0.10147296304704238,-577.1593722906836,-57.18671705051407,-0.3986511740638506,"[np.float64(0.0), np.float64(1.0004894158360917)]",False,
269,94503.34375,3239.010009765625,9219.403783145082,-4.517292926293177,0.10250146125419772,-577.1593722906836,-67.75179303966915,-0.12686916254003083,"[np.float64(0.0), np.float64(1.0004899766874895)]",False,
270,94181.3671875,3225.830078125,9181.870509436572,-4.517292926293177,0.10615528303053849,-577.1593722906836,-105.28506674818041,-0.39967608774010616,"[np.float64(0.0), np.float64(1.000491979594098)]",False,
271,93637.3671875,3191.360107421875,9083.708327689215,-4.517292926293177,0.11571126048316052,-577.1593722906836,-203.4472484955361,-0.8042981768137514,"[np.float64(0.0), np.float64(1.0004972961221712)]",False,
272,93590.2421875,3201.659912109375,9113.039692905752,-4.517292926293177,0.11285588522891819,-577.1593722906836,-174.1158832790005,0.2975564624032872,"[np.float64(0.0), np.float64(1.0004956955174693)]",False,
273,93039.1015625,3169.360107421875,9021.057621744576,-4.517292926293177,0.12181023590058443,-577.1593722906836,-266.09795444017567,-0.7816029293736904,"[np.float64(0.0), np.float64(1.0005007498140135)]",False,
274,92846.7890625,3155.800048828125,8982.44183794689,-4.517292926293177,0.12556943881068022,-577.1593722906836,-304.71373823786263,-0.42037541074996304,"[np.float64(0.0), np.float64(1.0005029025523116)]",False,
275,91644.9609375,3118.610107421875,8865.376454768722,8866.51605406195,0.1369656215586584,-992.2217000106948,-1.139599293229021,-0.8821057606655689,"[np.float64(-0.0856860722951758), np.float64(0.0)]",True,stop_loss
276,90851.21875,3057.159912109375,8881.755030010727,7782.414996982986,0.13537118576951213,-974.7529600093549,-0.5496644417349175,0.16442495109024619,"[np.float64(0.0), np.float64(0.12377509054383519)]",True,take_profit
277,90732.0,3046.9599609375,8874.585216958658,6688.832088749389,0.13606915896698468,-974.7529600093549,-5.968670857993362,-0.09921707383226924,"[np.float64(-0.09055772320564305), np.float64(0.24642939356000576)]",False,
278,91131.40625,3060.050048828125,8869.473540471603,8145.196437700572,0.13656677489590846,-985.4137871514141,1.5275556035204072,-0.07638204339200756,"[np.float64(0.0), np.float64(0.081659537002522)]",True,stop_loss
279,91833.03125,3034.409912109375,8860.587916601276,8861.63766630621,0.13743178033737122,-990.3140787679027,-1.049749704931982,-0.11863292258008433,"[np.float64(-0.07897347988956611), np.float64(0.0)]",False,
280,92123.75,3049.0,8853.191634582385,8861.262467323155,0.13815180003281433,-990.3140787679027,-8.07083274076994,-0.10187301384211676,"[np.float64(-0.09517555203697253), np.float64(-0.012381645110261918)]",False,
281,91343.203125,3009.909912109375,8878.825466119803,8861.262467323155,0.13565637550337256,-990.3140787679027,17.562998796647435,0.26367985739973887,"[np.float64(-0.09409669705798059), np.float64(-0.012187616234524759)]",False,
282,91983.9609375,3020.7900390625,8859.744088118929,8863.814747482389,0.13751392608645358,-987.5988128475983,-4.070659363459832,-0.22881899742121806,"[np.float64(-0.09496084941540216), np.float64(0.0)]",False,
283,92077.6484375,3007.60009765625,8857.173357523674,8863.814747482389,0.13776418380452513,-987.5988128475983,-6.641389958714757,-0.04676407671720802,"[np.float64(-0.09508515870855), np.float64(0.0)]",False,
284,92312.1796875,3025.070068359375,8848.031438686268,8675.182575453342,0.1386541392713748,-1001.9421048098419,-0.08641963982529612,-0.12187068360567223,"[np.float64(0.0), np.float64(0.019535290355906614)]",True,stop_loss
285,93575.53125,3091.360107421875,8850.090114402406,8674.3182749569,0.13845372951707338,-1001.9421048098419,2.8365565727527797,0.004636325466724661,"[np.float64(-0.06513928963320757), np.float64(0.0199587342056321)]",False,
286,94193.4921875,3114.389892578125,8837.186982170962,7602.888882447717,0.1397098348570018,-1015.0984221540901,4.489057220485594,-0.1631564405844036,"[np.float64(0.0), np.float64(0.13967092720946644)]",True,stop_loss
287,94399.9765625,3131.9599609375,8841.795598438612,6887.122968821935,0.1392611912718909,-1015.0984221540901,10.274922819968982,0.033705543989727985,"[np.float64(-0.061855098730999133), np.float64(0.22116469755189525)]",False,
288,94536.1015625,3137.510009765625,8841.773391573723,6342.251801031633,0.1392633530850902,-1015.0984221540901,10.813477410605978,-0.01779750819722592,"[np.float64(-0.08371614857316796), np.float64(0.28308763641618506)]",False,
289,94470.7734375,3134.300048828125,8839.93842829413,5820.151957064179,0.1394419846865282,-1015.0984221540901,9.382889440723652,-0.038292605092296955,"[np.float64(-0.09450525373004952), np.float64(0.3418429566291815)]",False,
290,94834.5,3139.52001953125,8833.016144892192,5356.598730289116,0.14011586115231245,-1024.6639433091539,13.179223665923825,-0.09585413466985739,"[np.float64(-0.025037848989302013), np.float64(0.3939211351579619)]",False,
291,94882.6484375,3157.360107421875,8850.594187436738,4158.356877000748,0.13840465857687215,-1028.427011735223,35.44918355922479,0.1789310412578114,"[np.float64(0.08186617202265468), np.float64(0.4482945393447852)]",False,
292,94861.3984375,3158.8701171875,8850.467346116333,4447.454128411182,0.13841700643606067,-1029.3137319748623,37.14000678174663,-0.01886918165981703,"[np.float64(-0.026521736611993762), np.float64(0.49752912842199426)]",False,
293,95119.1875,3172.9599609375,8863.066077602662,8863.066077602662,0.13719053416464297,-977.011368556979,0.0,0.1238347754507385,"[np.float64(0.0), np.float64(0.0)]",True,stop_loss
294,94916.078125,3161.989990234375,8859.824642377936,7381.051617689266,0.1375060842203796,-977.011368556979,-1.620736671074651,-0.053939072484416845,"[np.float64(-0.06628740458691809), np.float64(0.1670071452187211)]",False,
295,95031.9375,3183.909912109375,8865.509366203278,6083.003012984367,0.13695268278071768,-977.011368556979,5.275074579725391,0.04681610574107419,"[np.float64(-0.10865836534079219), np.float64(0.314262929008333)]",False,
296,94864.0,3171.530029296875,8857.94914087742,4873.853681040932,0.1376886621718093,-977.011368556979,-1.3680160768720182,-0.102497722625699,"[np.float64(-0.1321291027087465), np.float64(0.44964090345728003)]",False,
297,95488.5,3183.780029296875,8845.498437578652,3662.453242002055,0.13890072406646573,-1000.6937030199127,12.224323862836354,-0.157380299067156,"[np.float64(0.0), np.float64(0.5859528699431201)]",True,stop_loss
298,97159.4375,3243.889892578125,8939.770767948055,2421.073553937773,0.12972341924927308,-1000.6937030199127,108.28841774926892,0.7717269512006453,"[np.float64(-0.08744115435490354), np.float64(0.7293106166358998)]",False,
299,96697.078125,3235.31005859375,8932.264206581927,1735.4540864023795,0.13045417451453467,-1000.6937030199127,101.49279380972305,-0.10008456223238918,"[np.float64(-0.1146139703432764), np.float64(0.8046326570739706)]",False,
300,96548.0390625,3217.6201171875,8894.801143618039,1019.0297875722376,0.134101161354237,-991.603514722423,56.38938033222503,-0.41367865198868675,"[np.float64(-0.03342886632153029), np.float64(0.8849659771206745)]",False,
301,95988.0,3183.320068359375,8815.025583788654,876.2968432448615,0.14186722194325221,-982.6976261584732,-31.772859030533628,-0.733252006864609,"[np.float64(0.0), np.float64(0.9005905502014173)]",True,take_profit
302,96336.0,3208.699951171875,8875.936973923683,1026.393446271927,0.13593756695416198,-982.177079270386,29.80877729204138,0.5810998165627306,"[np.float64(-0.08380015010441925), np.float64(0.884487952961813)]",False,
303,96293.6015625,3191.56005859375,8834.054339046323,1247.004165840423,0.1400147941247493,-982.5995821584768,-11.187040327231372,-0.45822555639357176,"[np.float64(-0.11087171089962362), np.float64(0.8588964451688436)]",False,
304,96471.6484375,3199.449951171875,8846.81660070897,1419.5104199086989,0.13877240237548483,-983.476915984685,2.7335750803034955,0.12534574751605534,"[np.float64(-0.09629411755108497), np.float64(0.8401266427914688)]",False,
305,95745.4296875,3191.1298828125,8844.813053352551,1262.5700200267597,0.13896744544627224,-974.6282535469434,-7.1611377313342555,-0.04083167471831668,"[np.float64(-0.02966569703599508), np.float64(0.8567583779492339)]",False,
306,96527.9609375,3212.60009765625,8887.311693625921,0.0,0.1348302508465775,-977.0831643179154,38.81895404346276,0.430330353517719,"[np.float64(0.1416018097049152), np.float64(0.8583981902950847)]",False,
307,96777.796875,3225.010009765625,8918.55862836759,1042.0655503182056,0.1317883970639931,-975.0860201701385,68.80842773332161,0.32181548540255434,"[np.float64(0.0), np.float64(0.8831576273991552)]",True,stop_loss
308,96537.796875,3214.3798828125,8890.699780220528,840.090711796402,0.13450042444572466,-975.0860201701385,41.89771345509616,-0.3188040850588409,"[np.float64(-0.06359038843105547), np.float64(0.9056044396710758)]",False,
309,96505.0390625,3222.43994140625,8910.763373790689,668.3516155640073,0.1325472562870494,-975.0860201701385,62.31173409113666,0.20607085833464506,"[np.float64(-0.08324180144772442), np.float64(0.9250553407565821)]",False,
310,96486.09375,3216.0400390625,8892.61686878201,666.0390469394567,0.1343137980409107,-976.2920497578311,46.47779770700753,-0.2183563724219458,"[np.float64(-0.00048111192655875365), np.float64(0.9251020845553571)]",False,
311,96691.90625,3235.409912109375,8941.471787899975,0.0,0.12955782687940468,-976.2920497578311,95.66556992189355,0.48401528113306314,"[np.float64(0.07393481384743657), np.float64(0.9255888091734743)]",False,
312,96560.859375,3225.6298828125,8913.516641351303,209.17944934493636,0.13227922880169884,-977.8587459091357,70.30379056877692,-0.31956689567848706,"[np.float64(-0.03547354375536413), np.float64(0.9765860035994159)]",False,
313,96889.359375,3221.7900390625,8899.095029155518,3.2894423435292595,0.13368315645000717,-977.8587459091357,56.29821458356611,-0.17681994827171887,"[np.float64(-0.05913414224616842), np.float64(1.0000819742072573)]",False,
314,97349.6171875,3230.330078125,8913.599867333569,-9.815534016123847,0.13227112684638526,-990.1702154763328,83.90802912127153,0.14536507738732493,"[np.float64(0.0), np.float64(1.001101186295348)]",True,stop_loss
315,96824.0625,3213.090087890625,8865.976376651208,-9.815534016123847,0.1369072198414154,-990.1702154763328,36.28453843890936,-0.5059130190698548,"[np.float64(0.0), np.float64(1.0011071013049362)]",False,
316,97317.1171875,3240.7900390625,8942.494306684914,-9.815534016123847,0.1294582858313164,-990.1702154763328,112.80246847261508,0.6821813542857209,"[np.float64(0.0), np.float64(1.0010976282097028)]",False,
317,97189.7109375,3226.409912109375,8902.770859475655,-9.815534016123847,0.13332531852267485,-990.1702154763328,73.07902126335622,-0.4334944641374812,"[np.float64(0.0), np.float64(1.0011025257384534)]",False,
318,97029.96875,3230.320068359375,8913.572216507004,-9.815534016123847,0.13227381862310109,-990.1702154763328,83.88037829470527,0.10492795754721121,"[np.float64(0.0), np.float64(1.0011011897113424)]",False,
319,97105.4765625,3230.2900390625,8913.489264027305,-9.815534016123847,0.13228189395324894,-990.1702154763328,83.79742581500646,-0.016875580494611103,"[np.float64(0.0), np.float64(1.0011011999594521)]",False,
320,97301.3515625,3233.300048828125,8921.804069898903,-9.815534016123847,0.13147245699883794,-990.1702154763328,92.11223168660376,0.07743451646752175,"[np.float64(0.0), np.float64(1.0011001736800342)]",False,
