step,capital
49,9999.608920545646
50,9999.576894366244
51,9998.097127744906
52,9996.410440898766
53,9993.477545863145
54,9993.411446386388
55,9993.301503323051
56,9996.24734344823
57,9982.359818903165
58,9971.20351638266
59,9972.100469833953
60,9975.03715767616
61,9974.999959717477
62,9976.47832923219
63,9978.541988518202
64,9960.449002870708
65,9960.613554682097
66,9964.909099825201
67,9962.071001897462
68,9961.369546521837
69,9963.756941789128
70,9963.756941789128
71,9963.183147460351
72,9961.78524255005
73,9961.440868528343
74,9960.539441552854
75,9961.264388644524
76,9960.301500560658
77,9961.412956353337
78,9961.267139237218
79,9964.352189280511
80,9956.578172946502
81,9937.285362411922
82,9925.949266898184
83,9928.893213098687
84,9921.608323010296
85,9930.267059694392
86,9924.963525455336
87,9934.638752389765
88,9943.600196074092
89,9942.60593706101
90,9920.630379145105
91,9932.00094652395
92,9940.095528655998
93,9950.513426400117
94,9959.552957859289
95,9968.3652170678
96,9953.6728206624
97,9948.963188421609
98,9962.472871178239
99,9962.426865291076
100,9962.429172857286
101,9969.742854303648
102,9969.742854303648
103,9967.971038318583
104,9963.490045671797
105,9955.526438358585
106,9953.992800109081
107,9944.745067057542
108,9944.745067057542
109,9942.926873052842
110,9949.075224554956
111,9970.043478246109
112,9968.747051002814
113,9967.310525746052
114,9956.212072410932
115,9950.622852937282
116,9955.241652049357
117,9972.178552582103
118,9933.803973358486
119,9966.372188314794
120,9988.219916941503
121,9969.350452607045
122,9956.961880662519
123,9933.515804128203
124,9936.236273986655
125,9932.225490549637
126,9939.693714323419
127,9947.222233414332
128,9932.009495932572
129,9955.481928629442
130,9937.712364408577
131,9906.801473980559
132,9840.68947263351
133,9839.338132658984
134,9837.115766330515
135,9821.756261238383
136,9821.756261238383
137,9820.071415481178
138,9811.253648460599
139,9796.291953277807
140,9782.636168088457
141,9782.636168088457
142,9782.636168088457
143,9781.939716876072
144,9779.889227791462
145,9780.21242314236
146,9779.820838226431
147,9777.748087546017
148,9767.795593760871
149,9757.027537662747
150,9765.894448500385
151,9674.726166543602
152,9674.140643367771
153,9675.321569191488
154,9675.321569191488
155,9675.116785801
156,9673.178361702097
157,9673.108327598275
158,9673.249009615341
159,9672.100992055417
160,9672.646744550975
161,9646.807453746367
162,9644.878574354942
163,9647.296086182378
164,9645.529239652276
165,9627.978382225223
166,9664.116121619876
167,9744.442953141242
168,9720.890416153032
169,9728.52795401156
170,9713.037972679027
171,9691.887744931464
172,9615.28547714619
173,9655.815557756954
174,9660.758386912887
175,9622.150473256894
176,9532.832823405055
177,9513.329140168626
178,9563.00189685188
179,9557.460687376279
180,9557.746695593156
181,9553.319959476617
182,9397.12007228607
183,9395.241117892807
184,9421.299044858044
185,9419.69240769014
186,9324.38251152788
187,9349.450601362965
188,9245.057646173305
189,9244.09381781722
190,9262.809971943409
191,9294.041397637398
192,9302.946186426176
193,9323.427609378927
194,9353.97985340584
195,9379.766630767861
196,9413.097951615237
197,9427.319116341578
198,9439.288472380913
199,9469.025846913262
200,9493.117609774075
201,9511.942071101776
202,9523.30157863996
203,9565.762574861074
204,9551.519433612168
205,9546.44442665149
206,9399.14285978708
207,9455.24264288659
208,9416.593003578722
209,9407.713229594268
210,9608.355618926129
211,9606.634144367265
212,9613.60401885335
213,9590.23510478264
214,9586.18261591994
215,9594.143110604404
216,9589.172220535365
217,9576.65839238851
218,9558.797984688372
219,9558.796402931503
220,9536.799701015727
221,9522.25623747245
222,9552.653524929165
223,9537.613014399636
224,9540.661019036366
225,9523.292770508277
226,9549.072689331197
227,9565.209556639933
228,9577.78140339295
229,9570.456011243119
230,9555.616929351352
231,9577.885582923664
232,9556.49810673438
233,9560.113880141369
234,9530.09005889362
235,9542.668321615633
236,9539.98280796016
237,9573.10910276078
238,9604.242017555282
239,9575.758468270138
240,9575.785369850724
241,9564.987490896992
242,9572.512661160697
243,9574.540820977083
244,9573.560468920743
245,9571.047608911806
246,9570.047308150017
247,9561.056526614866
248,9557.43922327461
249,9552.981431720264
250,9544.63888173216
251,9547.836179451617
252,9554.203264157488
253,9555.86850824919
254,9562.645611748854
255,9563.705638680725
256,9565.19201217567
257,9564.725743506953
258,9562.81327635554
259,9559.183180071295
260,9554.088579604748
261,9554.083544802137
262,9548.926782093196
263,9548.763739574371
264,9549.609662096042
265,9548.893546473242
266,9539.86887007949
267,9539.014752726838
268,9538.488166543131
269,9542.396421461757
270,9533.06241950848
271,9513.750095613583
272,9509.849303075789
273,9469.446973020313
274,9468.647823749623
275,9457.517644409394
276,9457.517644409394
277,9455.626613520075
278,9463.046579788195
279,9484.163895173504
280,9491.421336616771
281,9467.474355849832
282,9474.616628080084
283,9474.630368780294
284,9472.787004328366
285,9496.584437689175
286,9499.069061564122
287,9498.935820440525
288,9498.99453989157
289,9498.99453989157
290,9498.831502571562
291,9498.751219027721
292,9498.751219027721
293,9498.640514635788
294,9496.504745359347
295,9498.252521595641
296,9491.550032507643
297,9520.029965948366
298,9632.42878153897
299,9590.713892929176
300,9575.931739889762
301,9520.385341576066
302,9554.901052903195
303,9550.695845347243
304,9568.355082531718
305,9496.326471223245
306,9573.940329641227
307,9598.719827048964
308,9574.91588820267
309,9571.666867513133
310,9569.787813095742
311,9590.200930444922
312,9577.20329795118
313,9609.784939247047
314,9655.434726006548
315,9603.308594166405
316,9652.211275954445
317,9639.315827610484
318,9623.639234072225
319,9631.128259949646
320,9650.555560187478
321,9640.727230727656
322,9602.463848745983
323,9614.080556035615
324,9597.079343746274
325,9615.00651422739
326,9805.647571395528
327,9805.647571395528
328,9805.647571395528
329,9804.75307935072
330,9800.936750819414
331,9813.189879647105
332,9820.42472451973
333,9812.774112159512
334,9816.613950661376
335,9817.117584407566
336,9859.538004280566
337,9811.194327732825
338,9827.219157834523
339,9784.255446422
340,9768.569042419298
341,9781.528143334523
342,9758.807835363
343,9798.289429561599
344,9798.061225269397
345,9715.180684132478
346,9734.317017355012
347,9740.002287878284
348,9734.2383457269
349,9754.239550170674
350,9727.918230508056
351,9616.637084412727
352,9616.637084412727
353,9616.637084412727
354,9615.15093489716
355,9609.884914194217
356,9609.884914194217
357,9609.884914194217
358,9609.884914194217
359,9608.741072581199
360,9609.590131292873
361,9611.574670636499
362,9651.716585438193
363,9629.433999786568
364,9627.060326117298
365,9646.618827288654
366,9639.159237767653
367,9642.387593104282
368,9643.348026896572
369,9675.605133960256
370,9658.613348782901
371,9676.728671474732
372,9676.728671474732
373,9675.574993854905
374,9671.307202426142
375,9691.305186978141
376,9710.720881945457
377,9742.679859435584
378,9742.423247738756
379,9742.226462555776
380,9762.550675170945
381,9745.408473330494
382,9742.639664175122
383,9735.46178348658
384,9719.77674980106
385,9740.019791730429
386,9720.460063890365
387,9723.334548649253
388,9684.47807585301
389,9686.962505675217
390,9627.254996313726
391,9627.254996313726
392,9627.072209355687
393,9627.68892633765
394,9626.71478242269
395,9625.980223791881
396,9625.980223791881
397,9625.980223791881
398,9625.980223791881
399,9624.989600731104
400,9629.781232347024
401,9625.652863330826
402,9628.949947483763
403,9630.12479989934
404,9631.001260715937
405,9630.617044229413
406,9629.882093338261
407,9630.610092505367
408,9630.483341988716
409,9626.532102588588
410,9631.184996970085
411,9634.779707488566
412,9636.039242782166
413,9636.07961341102
414,9635.939577551446
415,9635.939577551446
416,9635.162177851887
417,9629.271727454385
418,9630.68831308938
419,9622.3032971095
420,9612.768711524059
421,9622.073893718794
422,9621.826915939197
423,9627.737103959807
424,9614.903131712745
425,9616.361300539782
426,9625.864020252846
427,9620.814780016442
428,9698.582091491755
429,9704.229383272874
430,9498.367362311013
431,9498.367362311013
432,9498.367362311013
433,9498.367362311013
434,9498.367362311013
435,9498.367362311013
436,9498.367362311013
437,9497.99061442871
438,9498.174502147283
439,9505.493458801728
440,9505.493458801728
441,9504.680563244161
442,9502.459269608455
443,9502.459269608455
444,9502.139435703126
445,9497.919488819238
446,9497.649914803316
447,9496.333099573647
448,9458.281876653407
449,9458.114733419063
450,9452.14628599053
451,9451.406234098655
452,9449.259180848578
453,9448.432122691014
454,9433.195763586406
455,9447.634794238887
456,9424.906220905927
457,9408.856807970318
458,9414.04724118659
459,9432.564486671308
460,9436.900155386451
461,9431.4425640719
462,9430.921504093549
463,9432.46845045506
464,9431.356756944217
465,9435.86297681156
466,9436.421901000826
467,9436.421901000826
468,9436.421901000826
469,9435.992780009741
470,9435.734574388945
471,9430.069108659602
472,9436.899300731042
473,9438.011859588098
474,9452.72385432519
475,9456.186893696271
476,9456.784103969461
477,9452.8780755133
478,9460.56581395545
479,9455.305626413636
480,9455.716769212617
481,9450.819327795087
482,9446.516932819952
483,9439.23130365789
484,9439.248642937444
485,9438.18962731142
486,9440.216684938008
487,9429.973477204656
488,9417.190288972724
489,9426.67018261968
490,9412.284524171777
491,9418.072362508923
492,9414.003192294229
493,9426.198858335556
494,9342.210752081624
495,9364.426921385959
496,9345.54300171625
497,9302.899844111753
498,9360.415229558626
499,9320.066576169573
500,9385.909876580441
501,9357.654793089456
502,9337.420947307091
503,9317.573983048263
504,9303.075557714623
505,9266.932171863933
506,9236.157108914798
507,9215.4624808943
508,9201.458350197545
509,9165.718834176396
510,9165.718834176396
511,9165.293202203027
512,9166.68782265964
513,9161.757770584256
514,9158.310210347301
515,9158.174611299773
516,9161.476462505594
517,9155.830943345747
518,9177.854362871622
519,9289.004079159913
520,9287.457278445518
521,9285.44267899042
522,9297.714675225552
523,9291.834559511743
524,9291.834559511743
525,9290.904929999695
526,9288.113614647229
527,9303.434283175413
528,9302.616217819035
529,9297.213877710657
530,9294.61202819177
531,9289.756593564742
532,9312.550575790647
533,9337.658450307117
534,9361.32856700349
535,9350.571198722693
536,9352.616844733353
537,9377.796030311507
538,9354.202668996028
539,9370.629349319504
540,9369.739887389242
541,9378.88685352893
542,9342.57990015002
543,9399.45493807807
544,9408.518310153551
545,9389.490991913726
546,9461.709812583214
547,9450.089837735808
548,9399.716014298125
549,9319.56422603786
550,9343.161072480303
551,9312.288809458769
552,9320.576590742225
553,9280.501390963742
554,9308.800386773775
555,9292.939312053768
556,9350.074731850224
557,9300.801455776336
