step_return,reward_return,drawdown_penalty,overtrade_penalty,total_reward
-8.244034240033216e-05,-0.008243847478986422,8.244034240033215e-06,0.0008246094733476639,-0.00907670098657412
1.4842070902143575e-05,0.0014842060003765537,6.75994950835957e-06,0.0006096791476011277,0.0008677669032670664
0.0003578794209530711,0.035772671130093726,0.0,0.0002926149964332581,0.03548005613366047
-0.00035591605900726914,-0.03557658480911347,3.5591605900726915e-05,0.0019168126710717198,-0.03752898908608592
0.0,0.0,3.5591605900726915e-05,6.094436699980154e-05,-9.653597290052845e-05
-0.0001361906181522989,-0.013618219861745074,4.9205820473148156e-05,0.001362246572971344,-0.015029672255189565
1.8431119053068905e-06,0.00018431118844363422,4.9021599974450984e-05,0.00017918448895215989,-4.389490048297665e-05
4.171744880755426e-05,0.004171720679998642,4.485190014978296e-05,0.0015877678990364073,0.0025391008808124515
-0.0011622086501428472,-0.1157004005705542,0.00016102063789773827,0.0006369090825319291,-0.11649833029098386
-0.000990359457137732,-0.09871342554923056,0.0002598971152999751,0.002000000000000001,-0.10097332266453053
0.0003660218332629921,0.036585846524067434,0.0002233900599922778,0.002000000000000001,0.03436245646407515
0.000728266833851512,0.07269820502369101,0.00015072606417883104,0.00048257678747177124,0.07206490217204041
-0.00021044329446946977,-0.021041223406584715,0.00017173867433626982,0.002000000000000001,-0.023212962080920985
0.000326435243149646,0.03263193427872364,0.00013915121157722035,0.002,0.030492783067146423
0.00014897328175451403,0.014896226216673296,0.00012427461321441773,0.001084909662604332,0.013687041940854546
-0.0012410931766190403,-0.12347599574598887,0.0002482296945018344,0.0009150142222642899,-0.124639239662755
-1.3435947506012848e-05,-0.0013435939420951364,0.00024956995405129087,0.0019999999999999996,-0.003593163896146427
0.0017105921859032645,0.16941004939859214,7.893764787420081e-05,0.0017248189449310303,0.1676062928057869
-0.0006253788027285626,-0.06245647934580528,0.00014142616221533928,0.0019999999999999996,-0.06459790550802062
0.0011760638356640304,0.11706715179231152,2.3986104843734477e-05,0.00012041166424751282,0.11692275402322026
0.0022819757372868673,0.22431731460866372,0.0,0.002,0.22231731460866372
-0.0010712631899931727,-0.10671839583449733,0.00010712631899931728,0.002,-0.10882552215349664
5.2276894492275936e-05,0.005227641827698182,0.00010190422978136535,0.00038749232888221744,0.004738245269034599
-0.00032906179111665055,-0.03289430713445308,0.00013477687610465621,0.0008001359552145005,-0.033829219965772234
-0.0002417403284148713,-0.02416932497039361,0.00015891832793985105,0.0011646976169675275,-0.02549294091530099
0.00010271441466229534,0.010271080260521473,0.000148663209676655,0.000349112797010242,0.009773304253834577
-0.0004736940050364876,-0.047334002172222736,0.00019596218930911043,0.0004992854359366872,-0.04802924979746853
-4.414789675481099e-05,-0.004414760993746412,0.00020036832766609004,0.0008627832597548579,-0.00547791258116736
-0.0014618201144717792,-0.14514957224051636,0.00034625743666158264,0.0007589359581470492,-0.146254765635325
-0.0004679433398022971,-0.04676020853428672,0.0003928897417804695,0.0016781410574913025,-0.04883123933355849
-0.0015115142536837164,-0.15001074215197904,0.0005434473087040139,0.0005192658305168152,-0.15107345529119987
0.0029134559685509245,0.2833728291969497,0.00025368502165405807,0.0003010787256062031,0.28281806544968946
0.006870528490025042,0.5960853620063642,0.0,0.0007361461967229843,0.5953492158096412
0.0035647115567589887,0.342101953581969,0.0,0.002000000000000001,0.340101953581969
-0.0026244078182855843,-0.25657705769789363,0.00026244078182855845,0.0015620634492785823,-0.25840156192900077
0.0029433200958128365,0.2861171019531872,0.0,4.918730762344392e-06,0.2861121832224248
-0.003930771190867276,-0.3740099500826542,0.00039307711908672765,3.42248026324643e-05,-0.3744372520043734
0.0023744287585812356,0.2330789889356366,0.00015656757684450387,0.0003513050079345703,0.23257111635085753
-0.005050927970228806,-0.4661129374432201,0.0006608695623142697,0.0004911396652460098,-0.46726494667078033
-0.0054791772432710465,-0.4989579622713542,0.0012051662651747716,0.002117744997688573,-0.5022808735342176
-0.000762723630685799,-0.07612480228448587,0.0012805194194539975,0.002327233305583466,-0.07973255500952332
0.003823787316748672,0.3647714764605716,0.0009030371216940886,0.002200460395184613,0.3616679789436929
-0.0020193498450919787,-0.19923421124533044,0.0011031485583314813,0.0020464400592677405,-0.20238379986292968
-0.0005281034640311512,-0.05276130627646457,0.0011553763281596005,0.002,-0.05591668260462417
0.00010104785585137215,0.01010444167710778,0.0011453882908751254,0.002,0.006959053386232655
0.0005877818854372461,0.05871059151774153,0.0010872833408205691,0.002000000000000001,0.05562330817692096
0.0011103568917177056,0.11058161148843924,0.0009774549241995283,7.27376015856862e-05,0.10953141896265403
-0.0018915135980424884,-0.18692734881235268,0.0011647574147231803,0.000396796315908432,-0.1884889025429843
-0.0010458843280739779,-0.1042087388362389,0.0012681276460045111,0.0016675513982772827,-0.1071444178805207
0.00399183266405683,0.3792499165436403,0.0008740065329583425,0.0018773466348648072,0.37649856337581716
0.00012271557080547886,0.012270941121837282,0.0008618422300883743,0.002,0.009409098891748909
0.0006309889545866966,0.06301528647826728,0.0007992871475574867,0.002,0.060215999330709785
0.0005645598648166266,0.0563960825371211,0.0007432824065197988,0.001699047701817074,0.053953752428784224
-0.00039755507578308446,-0.03973457627933052,0.000782742418404655,0.0014720171084141734,-0.041989335806149344
-6.0625157313151624e-05,-0.006062441458310028,0.0007887574802537188,0.002,-0.008851198938563747
-0.00030243397804962177,-0.03023418033719288,0.0008187623309962113,0.002,-0.03305294266818909
-0.0009518413822624265,-0.09489771942812028,0.0009131671373535741,0.002526139949472837,-0.09833702651494669
0.0,0.0,0.0009131671373535741,0.0001379828155040741,-0.0010511499528576482
-0.00014879194868278915,-0.014878096928342287,0.0009279104603040132,0.0005509281792562462,-0.016356935567902547
-0.0009735222297304361,-0.09704583398804012,0.0010243593418167514,0.0005512858080364784,-0.0982387557711211
-0.0003540485214322299,-0.03539006618753268,0.0010594015210495889,0.001310926491707291,-0.037377670833517285
-0.001686896316936366,-0.16710754910115025,0.0012263040522192102,0.001312046811082229,-0.16926317659767942
-0.00016249357896308222,-0.016247927878348882,0.0012423541435811764,0.0016253419220447541,-0.01873290057720254
0.0021555304518779163,0.2122755232927902,0.0010294790305818908,0.0012181273847818373,0.21041064024419875
-0.00017014823361504735,-0.01701318159726887,0.001046318689904798,0.002,-0.019676776920401394
-0.0004994959300511279,-0.04990809364416958,0.001095745650982767,0.0013833945670794015,-0.052004510495459476
-1.9641193813596422e-05,-0.0019641168556599076,0.0010976882486114254,0.0006217609671444404,-0.0033008427046435002
-0.0003683654573656091,-0.03681989322349671,0.0011341204439142417,0.00036686491563103817,-0.03793815521626971
-0.0010638350009223997,-0.1059839786713179,0.001239297426982984,0.002,-0.10884055273152862
-0.000807728246204599,-0.0805976211559563,0.0013190692360662212,0.002,-0.08353396702525026
0.001059990076484225,0.10560378960477666,0.0012144684287182246,0.002,0.1027720445428307
0.00014321050387454003,0.01432007142116527,0.001200321302966387,0.0012370833579269233,0.010399885436324498
-2.7086953370364348e-05,-0.002708688712462507,0.0012029974852562604,0.0002709372341632843,-0.005665404755829511
-6.943502261056818e-05,-0.0069433906759807495,0.0012098574573597282,0.0003575989603996277,-0.009993628417687566
-0.0001807427254612901,-0.018072304639541452,0.0012277130569715942,0.00033905319869518283,-0.02112185221915569
2.893758241136586e-05,0.002893750163877265,0.0012248548257782212,1.7347405664622786e-05,0.00016876660848696122
-6.35025302329636e-05,-0.006350167665178606,0.0012311272974209126,0.00024494387209415434,-0.009309020158641133
-9.401704024199507e-06,-0.0009401701254081205,0.0012320558931288661,0.0006379089504480362,-0.004292916292932483
4.3378423371630075e-05,0.0043378151291538014,0.0012277714954338527,0.0005956404656171798,0.001031621844155309
-0.0004085159559396097,-0.04082888565291135,0.0012681215267816813,0.0015617234681523007,-0.0451415119717928
-0.0008820133774213465,-0.08797332717417906,0.0013552043643729984,0.0018030390143394472,-0.09261435187683897
-0.0003302768024170148,-0.03301567631028771,0.0013877844520506133,0.0015078231692314148,-0.0373940652555172
-0.000981892972828321,-0.09787495727366621,0.0014846110935321764,0.002,-0.10284234969114585
-0.0030113265480762167,-0.29234880438952265,0.001781273099540276,0.004512435515076027,-0.30512203593705833
-0.0001999500249875506,-0.019992338256654352,0.0018009119364382686,0.002,-0.030272773126012016
-0.0004265047732276075,-0.042624634821443075,0.0018427943162239756,0.002,-0.052946952070586445
-0.0030084928116069043,-0.29208962860720405,0.002138099563931036,0.003999200238760882,-0.3047064513428153
-8.923054239278276e-05,-0.008922817426293002,0.002146831834386535,0.0008925284445285797,-0.01844170063812751
-0.00042548369691314367,-0.04252271226197287,0.002188466762132304,0.0014006871788715583,-0.05259138913589612
0.0005405220570394919,0.05399962677074633,0.002135597470984385,0.0006344280184539171,0.044750078348388636
0.00154986146686094,0.15375699648815624,0.0019839212045272953,0.0011438383411427478,0.1441497140095668
