step,capital
49,9999.175596575997
50,9999.324005049164
51,10002.902557334013
52,9999.342363677173
53,9999.342363677173
54,9997.980547059547
55,9997.998974456523
56,9998.416065466918
57,9986.795819827905
58,9976.905302141235
59,9980.557067310216
60,9987.8255760057
61,9985.723705086899
62,9988.983397232594
63,9990.471488870671
64,9978.072382874627
65,9977.93831801788
66,9995.006501336105
67,9988.755836137036
68,10000.503250639194
69,10023.324156417812
70,10012.586538207672
71,10013.109965137724
72,10009.815033237948
73,10007.395257264441
74,10008.423161010585
75,10003.682230959346
76,10003.240589429046
77,9988.617651125518
78,9983.943544021842
79,9968.85267104708
80,9997.896484361147
81,10066.587316997271
82,10102.471797143295
83,10075.958791174862
84,10105.61556316951
85,10065.892700647822
86,10089.793445757034
87,10038.830625828028
88,9983.826093513939
89,9976.211193427758
90,10014.358103258393
91,9994.135610773883
92,9988.857673137836
93,9989.867025788111
94,9995.738888663796
95,10006.837726226635
96,9987.909656594073
97,9977.463458414022
98,10017.291822951753
99,10018.521100635731
100,10024.842676791526
101,10030.502300617944
102,10026.514623515679
103,10025.906764489326
104,10022.874589622987
105,10013.334402819357
106,10013.334402819357
107,10011.844499280749
108,10002.097746100095
109,9998.556518181867
110,9981.689990016666
111,9980.068029486089
112,10001.580370035459
113,9999.878618802139
114,9994.883720131042
115,9994.68740868275
116,9991.005711084224
117,9980.376929514357
118,9972.31549716062
119,9982.88605262718
120,9984.315706768899
121,9984.045262074915
122,9983.352019666398
123,9981.547601413124
124,9981.836443269432
125,9981.202571398913
126,9981.108731086531
127,9981.541695846787
128,9977.464076799157
129,9968.663820010679
130,9965.371401599836
131,9955.58647344898
132,9925.606951599815
133,9923.622326241826
134,9919.389853951976
135,9889.547440880835
136,9888.664991198666
137,9884.457525460675
138,9889.800292775057
139,9905.128113163779
140,9904.55965178314
141,9903.059072780889
142,9900.858712750825
143,9926.548566000307
144,9913.760464042647
145,9922.91834290314
146,9908.999632026163
147,9906.515560721447
148,9888.715607020502
149,9875.806846599042
150,9887.14862864238
151,9820.949513921261
152,9820.212390731951
153,9821.276145949154
154,9810.275754907554
155,9824.95712188504
156,9802.821119396991
157,9790.525821483465
158,9818.137998079788
159,9813.136886715725
160,9823.861344411798
161,9786.596097982616
162,9746.492390197622
163,9746.492390197622
164,9746.492390197622
165,9746.492390197622
166,9745.525410406455
167,9752.06564382528
168,9751.960383307634
169,9751.282490485572
170,9743.649450958792
171,9729.691804870583
172,9669.7772714229
173,9703.975623584884
174,9706.985547498674
175,9674.143631286519
176,9618.630069144041
177,9607.005038269637
178,9606.097829377415
179,9605.168677229673
180,9603.99361807615
181,9601.288885460506
182,9542.229669231903
183,9540.321700171104
184,9566.782011616913
185,9565.150564882879
186,9468.509146135602
187,9480.064512267887
188,9456.38853821494
189,9454.840044187937
190,9450.989618563437
191,9442.92444931947
192,9441.36328120298
193,9437.176265769382
194,9429.481086157504
195,9427.595661178708
196,9433.558026425693
197,9433.461144041918
198,9432.493626184967
199,9430.089867721745
200,9426.620799417387
201,9421.74576136751
202,9418.060940664818
203,9403.382947773709
204,9408.306542239317
205,9407.281407825714
206,9408.748155812875
207,9416.606808673176
208,9415.349304920786
209,9417.076961883075
210,9373.862904765241
211,9392.601664409967
212,9383.237707091717
213,9396.415492302061
214,9397.598226894605
215,9394.49105345142
216,9395.327847999022
217,9396.027240329739
218,9393.919153957348
219,9392.040508258799
220,9381.232894690826
221,9371.10073312034
222,9394.014167379992
223,9380.779418434657
224,9381.634564847329
225,9369.118429181577
226,9380.67170750735
227,9389.051724992987
228,9393.909368968447
229,9390.000617186373
230,9388.04524140294
231,9389.191685867027
232,9389.191685867027
233,9386.322753669441
234,9395.608586878512
235,9388.231875063122
236,9388.282687410338
237,9358.0870722995
238,9322.822780825976
239,9322.280777191852
240,9320.452302274964
241,9314.825418216991
242,9319.324476915675
243,9321.49256482686
244,9320.264509337903
245,9317.414881363415
246,9315.461030669545
247,9301.076055520643
248,9296.06173075678
249,9283.198343022288
250,9251.681939807897
251,9251.181245496997
252,9248.505366402675
253,9242.088380645284
