step,price,capital,cash,drawdown,realized_pnl,unrealized_pnl,reward,weights,forced_exit,exit_reason
49,97950.0078125,9999.175596575997,9174.978221915662,8.244034240033216e-05,0.0,-0.41209868733016,-0.009076700545847416,[np.float64(0.08242653273761512)],False,
50,98040.0,9999.324005049164,8565.693499377829,6.759949508359569e-05,0.0,0.04079990204882017,0.0008677669102326035,[np.float64(0.1433727424921347)],False,
51,98304.5078125,10002.902557334013,8276.15373340072,0.0,0.0,3.7640497211195165,0.03548005595803261,[np.float64(0.17262477706205978)],False,
52,98200.0,9999.342363677173,9999.342363677173,0.00035591605900726914,1.0658813920818277,0.0,-0.03752898797392845,[np.float64(0.0)],False,
53,98001.0,9999.342363677173,9999.342363677173,0.00035591605900726914,1.0658813920818277,0.0,-9.65359722613357e-05,[np.float64(0.0)],False,
54,98126.2109375,9997.980547059547,8636.504298495189,0.0004920582047314815,1.0658813920818277,-0.6807381242820421,-0.015029672533273697,[np.float64(0.13617512478205163)],False,
55,98127.5390625,9997.998974456523,8636.504298495189,0.0004902159997445098,1.0658813920818277,-0.6623107273067705,-4.389489913592115e-05,[np.float64(0.13617671690502878)],False,
56,98271.8828125,9998.416065466918,7049.673116570718,0.00044851900149782956,1.0658813920818277,0.5477993645107152,0.0025391008239239454,[np.float64(0.2949210084466011)],False,
57,97906.0703125,9986.795819827905,6405.5027584983445,0.0016102063789773826,1.0658813920818277,-10.75052205757502,-0.11649832874536514,[np.float64(0.35860281174660835)],False,
58,97690.3671875,9976.905302141235,4403.660472195172,0.002598971152999751,1.0658813920818277,-19.640618811560746,-0.10097332298755646,[np.float64(0.5586145865040874)],False,
59,97789.3203125,9980.557067310216,2408.645092104154,0.0022339005999227777,1.0658813920818277,-14.991844457126707,0.03436245769262314,[np.float64(0.7586662672373968)],False,
60,97889.390625,9987.8255760057,1928.2625600263916,0.0015072606417883103,1.0658813920818277,-7.483264531218306,0.07206489890813828,[np.float64(0.8069387029886904)],False,
61,97888.1171875,9985.723705086899,3923.789439644111,0.001717386743362698,-1.8135817987975964,-5.707409688046421,-0.023212961852550507,[np.float64(0.6070600834223697)],False,
62,97973.046875,9988.983397232594,5922.052958468809,0.0013915121157722036,-2.9613973002356553,-0.3002704657132025,0.030492782592773438,[np.float64(0.4071415755772015)],False,
63,98035.0390625,9990.471488870671,7006.486981413731,0.0012427461321441772,-2.8978274157245445,1.6667395434526096,0.013687041588127613,[np.float64(0.29868305122346644)],False,
