step,price,realized_pnl,cumulative_realized_pnl,forced_exit,exit_reason
102,99600.0,0.0,0.0,False,
103,99512.2109375,-3.760071128466445,-3.760071128466445,False,
107,98767.9609375,0.0,-3.760071128466445,False,
108,99259.9921875,1.448061652161598,-2.312009476304847,False,
157,94888.0078125,0.0,-2.312009476304847,False,
158,95384.0,3.274895380952163,0.9628859046473162,False,
160,95493.7734375,0.0,0.9628859046473162,False,
161,94787.8671875,-16.764913450437906,-15.80202754579059,False,
178,93516.6171875,0.0,-15.80202754579059,False,
179,93462.4296875,-1.8946843100062338,-17.696711855796824,False,
180,93465.2265625,-1.2316697757849937,-18.928381631581818,False,
182,91986.421875,0.0,-18.928381631581818,False,
183,92863.796875,13.059426100962844,-5.868955530618974,False,
184,94244.0234375,10.903774947625806,5.034819417006831,False,
210,95793.046875,0.0,5.034819417006831,False,
211,94861.6171875,-20.9441721414927,-15.909352724485869,False,
215,94767.703125,0.0,-15.909352724485869,False,
216,94726.109375,-0.6686432674520706,-16.57799599193794,False,
222,94366.6875,0.0,-16.57799599193794,False,
223,94216.25,-5.169596365239968,-21.747592357177908,False,
231,94620.0,0.0,-21.747592357177908,False,
232,94410.2578125,-1.1578657435022386,-22.905458100680146,False,
233,94448.140625,-4.5943632263221055,-27.499821327002252,False,
235,94275.7890625,0.0,-27.499821327002252,False,
236,94249.2578125,-2.5502618158865644,-30.050083142888816,False,
238,94940.7578125,0.0,-30.050083142888816,False,
239,94593.796875,0.0,-30.050083142888816,False,
240,94599.9921875,-5.496145051850313,-35.54622819473913,False,
241,94452.0703125,-8.599716474009014,-44.14594466874814,False,
269,94503.34375,0.0,-44.14594466874814,False,
270,94181.3671875,-8.748465475923773,-52.894410144671916,False,
281,91343.203125,0.0,-52.894410144671916,False,
282,91983.9609375,0.8190797179303715,-52.075330426741544,False,
287,94399.9765625,0.0,-52.075330426741544,False,
288,94536.1015625,0.0,-52.075330426741544,False,
289,94470.7734375,-1.9197894925455827,-53.99511991928713,False,
290,94834.5,0.0,-53.99511991928713,False,
291,94882.6484375,2.5568917993487403,-51.43822811993839,False,
292,94861.3984375,0.0,-51.43822811993839,False,
293,95119.1875,6.79931123061472,-44.63891688932367,False,
294,94916.078125,0.0,-44.63891688932367,False,
295,95031.9375,0.23923416840752054,-44.39968272091615,False,
298,97159.4375,0.0,-44.39968272091615,False,
299,96697.078125,-3.5854381081811724,-47.98512082909732,False,
312,96560.859375,0.0,-47.98512082909732,False,
313,96889.359375,0.0,-47.98512082909732,False,
314,97349.6171875,0.0,-47.98512082909732,False,
315,96824.0625,-7.6598587964129266,-55.644979625510246,False,
316,97317.1171875,1.7180112459808825,-53.92696837952936,False,
321,97202.2578125,0.0,-53.92696837952936,False,
322,96816.46875,0.0,-53.92696837952936,False,
323,96933.59375,-3.9521151106586387,-57.879083490188,False,
324,96762.1796875,-5.980535083603364,-63.859618573791366,False,
325,96942.9296875,0.0,-63.859618573791366,False,
326,98964.0,39.252259055893894,-24.60735951789747,True,take_profit
330,98645.6484375,0.0,-24.60735951789747,False,
331,99446.140625,1.3914513759788,-23.21590814191867,False,
447,107866.6484375,0.0,-23.21590814191867,False,
448,104957.9921875,-12.741286035154634,-35.957194177073305,True,stop_loss
456,102260.0078125,0.0,-35.957194177073305,False,
457,101187.75,-11.799402488319302,-47.75659666539261,False,
498,104345.796875,0.0,-47.75659666539261,False,
499,103896.0078125,-5.215026419188746,-52.97162308458135,False,
504,103706.65625,0.0,-52.97162308458135,False,
505,103307.5078125,0.0,-52.97162308458135,False,
506,102931.9375,-14.074762803376004,-67.04638588795736,False,
507,102655.34375,-10.651690051291666,-77.69807593924902,False,
526,103079.078125,0.0,-77.69807593924902,False,
527,103978.8203125,1.1321812454038849,-76.56589469384514,False,
533,104631.9921875,0.0,-76.56589469384514,False,
534,105222.1484375,0.0,-76.56589469384514,False,
535,104991.0078125,0.0,-76.56589469384514,False,
536,105046.796875,0.09154278097562951,-76.47435191286951,False,
537,105500.7578125,1.8703003540928762,-74.60405155877663,False,
541,105526.578125,0.0,-74.60405155877663,False,
542,105118.0703125,0.0,-74.60405155877663,False,
543,105758.0,1.7305631822922862,-72.87348837648435,False,
544,105859.9765625,9.837507908988044,-63.0359804674963,False,
545,105645.890625,0.0,-63.0359804674963,False,
546,106458.4609375,14.307786988819586,-48.728193478676715,False,
547,106327.71875,1.873436513091562,-46.85475696558515,False,
549,104859.109375,0.0,-46.85475696558515,False,
550,105124.609375,2.211905327742741,-44.64285163784241,False,
551,104777.25,0.0,-44.64285163784241,False,
552,104870.5,-0.21862839494008313,-44.861480032782495,False,
561,104341.9765625,0.0,-44.861480032782495,False,
562,104366.6328125,-0.9200135805923537,-45.78149361337485,False,
604,101395.640625,0.0,-45.78149361337485,False,
605,100410.0390625,-7.272682227557944,-53.05417584093279,True,stop_loss
622,101349.671875,0.0,-53.05417584093279,False,
623,101637.1796875,3.172985316918762,-49.88119052401403,False,
628,102636.3203125,0.0,-49.88119052401403,False,
629,102901.453125,2.991561704411346,-46.889628819602684,False,
630,103014.59375,0.0,-46.889628819602684,False,
631,102744.3828125,-7.120904198343304,-54.01053301794599,False,
641,102250.0078125,0.0,-54.01053301794599,False,
642,102572.8203125,2.121222162708122,-51.889310855237866,False,
643,102205.7890625,0.0,-51.889310855237866,False,
644,102424.2421875,0.0,-51.889310855237866,False,
645,101264.4765625,0.0,-51.889310855237866,False,
646,100334.0078125,-105.99094360011067,-157.88025445534853,True,stop_loss
648,101335.5234375,0.0,-157.88025445534853,False,
649,101702.59375,5.1185418540914895,-152.76171260125705,False,
650,101845.0234375,0.0,-152.76171260125705,False,
651,101795.3984375,-2.5791800204144693,-155.34089262167151,False,
652,102038.203125,0.0,-155.34089262167151,False,
653,102001.0625,0.0,-155.34089262167151,False,
654,102262.0,2.8680617336685827,-152.47283088800293,False,
655,102801.640625,0.0,-152.47283088800293,False,
656,102755.8203125,5.139163481524292,-147.33366740647864,False,
657,102732.03125,4.688236574146032,-142.6454308323326,False,
658,102334.3984375,-0.3230057993073103,-142.96843663163992,False,
723,102467.7734375,0.0,-142.96843663163992,False,
724,102249.1875,-2.882189667635515,-145.85062629927543,False,
725,102316.15625,0.0,-145.85062629927543,False,
726,102500.0,1.554853770035379,-144.29577252924005,False,
730,101675.9921875,0.0,-144.29577252924005,False,
731,101638.0,-0.22373405190262474,-144.51950658114268,False,
735,101827.53125,0.0,-144.51950658114268,False,
736,102073.890625,0.0,-144.51950658114268,False,
737,101892.3203125,-5.19339395919738,-149.71290054034006,False,
738,102262.4921875,0.09796214885855647,-149.6149383914815,False,
739,102003.703125,0.0,-149.6149383914815,False,
740,101669.6015625,-8.342097658224475,-157.95703604970598,False,
786,99206.3828125,0.0,-157.95703604970598,False,
787,99816.046875,1.787860945958414,-156.16917510374756,False,
791,101695.6171875,0.0,-156.16917510374756,False,
792,101328.5234375,-5.922743046766044,-162.0919181505136,False,
795,100839.9921875,0.0,-162.0919181505136,False,
796,100629.703125,-4.821712673482011,-166.91363082399562,False,
797,100053.1171875,0.0,-166.91363082399562,False,
798,98865.9921875,-21.605037046039172,-188.5186678700348,False,
800,98448.0234375,0.0,-188.5186678700348,False,
801,98304.34375,-4.079069762511466,-192.59773763254626,False,
802,98338.2265625,0.0,-192.59773763254626,False,
803,98779.90625,5.83014340036749,-186.76759423217877,False,
804,98967.703125,0.0,-186.76759423217877,False,
805,99362.0390625,5.367269059648862,-181.4003251725299,False,
806,99007.21875,0.0,-181.4003251725299,False,
807,99984.71875,16.71093500427972,-164.68939016825018,False,
809,99043.4765625,0.0,-164.68939016825018,False,
810,99168.3515625,0.0,-164.68939016825018,False,
811,99415.203125,4.4301608417167415,-160.25922932653344,False,
812,98859.7734375,0.0,-160.25922932653344,False,
813,98652.1796875,-6.684959586336248,-166.9441889128697,False,
814,96514.46875,-34.9525542868233,-201.896743199693,True,stop_loss
815,97691.203125,0.0,-201.896743199693,False,
816,97763.1328125,0.0,-201.896743199693,False,
817,98274.0078125,0.0,-201.896743199693,False,
818,97849.8203125,-2.671870769582057,-204.56861396927505,False,
819,97993.9921875,0.38216299239726936,-204.18645097687778,False,
821,98046.0,0.0,-204.18645097687778,False,
822,98138.3984375,-0.05104104065287629,-204.23749201753066,False,
823,97652.0,-3.90636381770355,-208.1438558352342,False,
849,98128.4296875,0.0,-208.1438558352342,False,
850,98614.40625,0.8981198572748497,-207.24573597795936,False,
851,99013.296875,13.686388765082569,-193.5593472128768,False,
854,98604.5,0.0,-193.5593472128768,False,
855,97835.9765625,0.0,-193.5593472128768,False,
856,97333.09375,-38.86051126749419,-232.41985848037098,True,stop_loss
857,96586.9609375,0.0,-232.41985848037098,False,
858,96715.3515625,0.6340196423719817,-231.785838837999,False,
860,95983.0,0.0,-231.785838837999,False,
861,96926.6328125,15.496209421163883,-216.2896294168351,False,
872,96757.046875,0.0,-216.2896294168351,False,
873,97021.46875,3.3450106715939967,-212.94461874524112,False,
903,96091.34375,0.0,-212.94461874524112,False,
904,95843.7421875,-6.908344033932536,-219.85296277917365,False,
906,96377.7109375,0.0,-219.85296277917365,False,
907,96512.0,0.7580007459364992,-219.09496203323715,False,
910,96527.359375,0.0,-219.09496203323715,False,
911,96473.8984375,-2.9986348447310434,-222.0935968779682,False,
912,96444.7421875,0.0,-222.0935968779682,False,
913,96568.0,0.5351073917081237,-221.55848948626007,False,
966,98412.2421875,0.0,-221.55848948626007,False,
967,98424.328125,-1.6921308700288193,-223.2506203562889,False,
972,98151.5234375,0.0,-223.2506203562889,False,
973,97766.1328125,-9.495343944404425,-232.74596430069332,False,
976,97007.53125,0.0,-232.74596430069332,False,
977,96365.046875,-9.313953978483624,-242.05991827917694,False,
987,95579.140625,0.0,-242.05991827917694,False,
988,95299.2734375,-7.554049886258895,-249.61396816543584,False,
989,95556.9765625,0.0,-249.61396816543584,False,
990,95886.5390625,1.3468318365966638,-248.26713632883917,False,
994,96129.28125,0.0,-248.26713632883917,False,
995,95978.0078125,-2.0909481685106357,-250.3580844973498,False,
998,94975.3828125,0.0,-250.3580844973498,False,
999,95628.90625,0.0,-250.3580844973498,False,
1000,95816.1796875,5.5845015644631815,-244.77358293288663,False,
1022,96074.65625,0.0,-244.77358293288663,False,
1023,95857.03125,-5.7521059808294694,-250.5256889137161,False,
1107,96228.9765625,0.0,-250.5256889137161,False,
1108,96215.328125,-2.048843283153076,-252.57453219686917,False,
1114,96166.2578125,0.0,-252.57453219686917,False,
1115,96106.171875,0.0,-252.57453219686917,False,
1116,96063.1796875,-3.41231296793228,-255.98684516480145,False,
1117,96457.7578125,4.465774535271777,-251.52107062952967,False,
1126,96409.328125,0.0,-251.52107062952967,False,
1127,95875.4765625,-12.328466560079391,-263.84953718960907,False,
1144,95546.4765625,0.0,-263.84953718960907,False,
1145,94639.9765625,0.0,-263.84953718960907,False,
1146,94102.15625,-26.003233115131252,-289.8527703047403,False,
1147,93924.03125,-14.25689776357865,-304.10966806831897,True,stop_loss
1154,95479.9921875,0.0,-304.10966806831897,False,
1155,95831.7578125,0.6852083616535083,-303.42445970666546,False,
1167,95766.328125,0.0,-303.42445970666546,False,
1168,95943.7421875,1.0080477541507094,-302.41641195251475,False,
1263,95593.890625,0.0,-302.41641195251475,False,
1264,95436.1796875,-2.8077295768029558,-305.2241415293177,False,
1265,95420.5,0.0,-305.2241415293177,False,
1266,95656.78125,0.0,-305.2241415293177,False,
1267,95740.0,1.5989575247370453,-303.62518400458066,False,
1268,95755.9921875,1.2287558901688271,-302.39642811441183,False,
1270,95755.25,0.0,-302.39642811441183,False,
1271,95787.1328125,0.0,-302.39642811441183,False,
1272,96258.0,0.0,-302.39642811441183,False,
1273,96247.3515625,4.402708917759298,-297.99371919665253,False,
1274,95971.2421875,-1.0731518026300932,-299.0668709992826,False,
1275,95829.3515625,-3.789532279307366,-302.85640327859,False,
1407,84713.9921875,0.0,-302.85640327859,False,
1408,84800.0,0.0,-302.85640327859,False,
1409,85274.8203125,0.0,-302.85640327859,False,
1410,85214.703125,0.0,-302.85640327859,False,
1411,85327.5703125,0.0,-302.85640327859,False,
1413,85537.7265625,8.666964954980358,-294.18943832360964,False,
1415,86116.3515625,10.085726135941172,-284.10371218766846,False,
1416,86064.53125,20.415525752447763,-263.6881864352207,False,
1417,86026.6171875,19.57042376553045,-244.11776266969025,False,
1418,86354.9296875,0.0,-244.11776266969025,False,
1419,85774.0078125,0.0,-244.11776266969025,False,
